Destination,Continent,Region,countryCode,Total,Other North,Other South,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong Special Administrative Region","China, Macao Special Administrative Region",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Democratic Peoples Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao Peoples Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The former Yugoslav Republic of Macedonia,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
Ireland,Europe,Northern Europe,372,589046,,,173,347,688,,3,561,2,3,382,62,8,5846,634,59,31,96,2413,22,714,1321,3,39,66,8,21,,749,93,7146,2,19,1642,11,56,5,13,405,4461,29,9,12,,165,10704,1610,,,0,2058,,13,155,591,96,,240,5096,153,60,807,2,2,12,46,622,31,0,45,2297,180,4,5,17,844,9213,,2,5,66,299,11805,588,45,505,2,17,,,145,59,2,34,5,,14,5545,45,13821,149,520,529,,,256,6259,139,618,131,302,563,0,235,37,39,16717,155,45,125,513,3,29282,123,14,88,3430,3,34,299,0,,9,1969,,356,0,8,371,0,2,319,46,76,44,,159,4163,8,2051,19,150,17533,,,356,57,6971,,19,15,31,148,11553,90158,1860,,40,225,2814,,13632,5108,93,8,3,8,0,3,15,0,,502,26,0,13,229,252,,9193,160,3,620,7504,,6314,278,79,688,14,25,1633,646,133,25,626,765,4,133,,2,131,117,572,5,2,,175,3627,235,207764,147,25210,,65,108,2,149,742,,2,36,397,2459
Isle of Man,Europe,Northern Europe,833,41475,1240,639,,,,,,,,,,,,258,,,,,,,,,,,,,,,,,,,,,,,,,,167,,,,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485,,,,,,,,,,,,,,,,,,,,,,,,,,,36200,,223,,,,,,,,,,,
Latvia,Europe,Northern Europe,428,376725,,,24,7,14,,0,2,4,0,21,1010,0,131,124,2806,,0,6,1,67044,72,,0,,,,,4,,27,,,297,,0,1,0,1,119,,1,,,3,281,,,7,,1,,0,2,7,64,,12,215,14,,222,,,0,0,26,,,0,3803,,,,,226,232,,,,0,1850,3723,,,23,0,,,,0,,,,,,,267,24,89,3,34,8,399,,81,189,0,12,7,7993,1,,2,1124,,,44,,,4,0,24365,7,0,0,9,,2,6,,,,0,,28,,,155,,,8,0,,,,8,89,,12,0,,10,,,123,,34,0,0,,1,7,3,1397,27,,0,27,2261,,191,201748,0,,,,,,,,,1,,3,,2,4,,36,7,,2,8,2,107,26,0,1,,,331,58,15,754,7,,,0,,,1,1,66,831,,,2,47145,5,803,0,603,,3,2641,,23,8,,,0,,3
Lithuania,Europe,Northern Europe,440,201209,4333,1653,31,,,,,,,,74,729,,33,54,1271,,,,,52280,123,,,,,,,,,72,,,59,,,,,,49,,,,,,105,,,,,,,,,,,,19,81,,,236,,,,,31,,,,1107,,,,,89,280,,,,,868,1819,,,35,,,,,,,,,,,,123,32,,,55,,794,,34,200,,20,,6388,,,,569,,8048,83,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,85,,,,,16,,,632,,50,,,,,,,3467,33,,,,834,,130,88849,,,,,,,,,,,,,,,,,25,,,,,,745,,,,,,293,37,,487,,,,,,,,,59,356,,,,18521,21,2224,,936,,24,1480,,,52,,,,,
Norway,Europe,Northern Europe,578,361144,435,9685,5071,276,920,,,241,,,627,157,,1214,1073,188,8,21,558,21,399,995,,8,,22,338,,12605,96,1985,,22,1092,15,444,253,224,368,2352,,,16,,5893,5995,918,61,4123,,687,,219,185,2564,492,,114,889,27,145,22182,12,,382,478,504,129,,1797,632,3057,778,,27,6538,3189,,,,887,125,14134,1209,,655,214,,,,355,77,13,82,22,,69,1514,3656,5861,862,11637,15420,504,,613,1561,116,962,148,292,1087,,200,53,53,697,1413,,854,197,4,1325,105,423,55,369,,34,51,,,10,148,,520,,,42,0,,4350,102,514,72,,328,4742,,365,124,22,584,,,,26,15225,,36,,99,792,8015,8303,748,16,21,6576,169,,1656,8913,319,,,,,,,,,239,98,0,,375,458,,490,110,,12766,841,0,1841,8235,685,665,21,,33148,1555,978,52,7275,1848,,67,,,299,650,9124,42,,,635,1120,132,14601,653,14507,,155,111,,261,12108,,5,68,254,181
Sweden,Europe,Northern Europe,752,1125790,91077,604,8345,691,1992,,,552,,,2712,796,,2657,5866,713,26,54,3924,107,1099,1458,,32,,19,2681,,54813,61,4457,,,3962,49,1271,328,383,598,2551,,55,39,,27811,14006,589,,8896,,347,,273,442,5937,1832,,444,622,74,1360,42602,69,45,399,1391,2499,2451,26,5371,9870,11221,,,44,183685,6530,,,3,2931,365,41584,1410,,10749,,42,,,695,170,94,119,116,,274,13600,3876,13593,1926,54470,72553,1468,,2002,6597,222,2611,1556,605,1617,,1039,244,416,2715,21441,20,737,625,,2315,157,81,54,1152,13,61,104,,,26,142,,1526,,22,123,0,,5547,245,442,67,,240,5922,,819,495,17,1444,,,44773,20,4703,,221,25,147,5514,7214,46203,2589,,46,9798,219,,12748,10951,242,,,25,,,23,,,1023,328,0,57,514,492,,536,821,,16045,1567,,5606,6228,2145,1041,27,18,,2620,16772,121,18277,3391,,253,,24,252,3207,35853,158,,,2516,2777,484,17175,1073,15522,,2312,964,,585,12352,,,242,305,339
United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,826,5926156,26231,13327,36100,7351,16429,,39,9467,569,3517,8001,1040,660,108178,18336,1598,1719,4621,170124,18706,2557,22525,1193,398,3357,239,2260,,6731,2451,31040,285,3744,24672,147,2999,700,884,6210,70642,892,217,245,14541,5667,147321,87213,,17569,95,5608,,503,4946,7108,1641,,72352,23471,8001,12947,19339,319,6061,877,5440,25881,679,159,11182,4937,10737,310,945,4497,11384,108252,,84,229,7039,1707,261429,70045,8716,33317,42,8825,,,679,1204,1279,19728,220,,490,30132,1668,549350,7546,58694,49586,462925,7719,13912,114731,141923,34598,4145,2731,124826,159,8740,546,523,30230,12180,517,2376,11808,26,52001,1460,847,13376,55324,263,232,27600,,,113,31876,,6836,,287,917,819,7640,15795,4282,10194,1707,16,26149,48075,119,55844,279,139,133542,,,14212,2406,380338,,557,1005,582,5220,78326,328865,59305,,1650,8610,1668,13,41778,25439,3147,2847,5622,8046,,6718,226,,481,19541,1249,6567,3008,18732,38195,,31435,1555,301,67595,159229,,64301,90900,,13407,326,1080,25452,16618,6191,241,27817,1952,1960,1000,,194,20735,4251,68300,379,108,,53634,15544,7777,,31706,164325,130,1079,1468,130,6053,24711,,,14104,23215,79861
Southern Europe,Europe,Southern Europe,925,11974334,58507,27678,7004,856284,68503,7,4620,174850,14,39,293687,19996,47,45122,38020,1209,138,87,72766,81,21480,74152,56,2236,7,39,101904,0,871580,33,229171,5,38,182528,8842,967,61873,873,11303,45315,5,514,434,3,59034,229878,138,2521,298225,62,7390,3,3158,20577,397691,95499,0,23066,18602,305,7718,13023,108,1153,103531,511811,112453,13350,17855,10778,1753,21282,2,0,71,12241,382901,2,13,797,12409,89993,503345,50872,9,56741,6,543,10,2,5070,13286,30169,146,841,110,9304,17289,974,124741,3858,17859,10031,13982,9,6500,80503,507,13758,6019,29109,3729,8,925,1245,425,3632,10586,20,2420,22375,279,15193,7838,2261,467,966,27,13571,1863,7,0,9267,10237,0,42931,149,1126,269,94112,41,882220,76529,394,145,2,1970,55599,0,1865,4059,851,68575,0,2,14202,70,108319,109,4151,49,18356,183283,146827,132390,92746,10,659,7245,115126,3,916854,160704,1031,9,11,56,21,74,301,2533,15584,1451,95656,155614,986,3057,815,0,16315,39246,15,9792,23334,0,72805,64827,1214,3896,149,408,28467,191569,16213,211,8471,131060,2216,3681,1,19,278,94439,94493,276,0,160,930,228480,444,315507,1972,108658,8,71105,9390,52,162313,4659,14,2,299,961,2500
Albania,Europe,Southern Europe,8,64739,5756,1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39315,,,,,,,,,,,,,,,,,,,,,11069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664,,,,,,,2441,,,,,,,,,2953,,,,,,,,,,,
Andorra,Europe,Southern Europe,20,50298,1329,443,,,,,,,,,494,,,59,,,,,,,,255,,,,,,,,,,,,,,,,,,,,,,,148,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,,,,4875,,,,,,401,,,,,,,,,,,,,,,,,,,,,,,,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549,,,,,,260,,,,,,,,,,,,,,,,392,,10722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28450,,,,,,55,86,,,,,,,,,,,,,,,,,,1085,,101,,105,,,,,,,,,
Bosnia and Herzegovina,Europe,Southern Europe,70,47272,377,377,,,,,,,,,,,,,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17930,,,,,,,,,,,,,,,,,,,,,,152,,,,,,530,,,,,,,,,,,,,,,156,,,,,,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323,141,,,,,,,,,,,,14345,,,,,3961,2072,,,,,,,,,,,,,,,,2671,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,Europe,Southern Europe,191,579273,46835,15619,,165,28,,,,,,185,,,1169,3288,,,,,,47,285,,,,,16,,416359,,148,,,283,,,,,,706,,,,,106,222,,,23,,,,,,,,,,877,,,64,,,,,123,,,,13,,,,,32,1075,,,,,,20667,,,137,,,,,,,,,,,,1004,,34,14,24,41,32,,28,2365,,28,34,34,,,,,,24,33,,,75,,22,22,,,,,,,,,,,,27,,,,3071,,15,,,,,,523,,85,,,15,,,71,,,,,,,63,38,664,38,,,14,57,,405,652,,,,,,,,,,,,25928,,,,,585,20094,,,101,,123,,22,33,,,434,1851,90,,,9865,,,,,,,43,,,,,377,,419,,1221,,,,,40,,,,,23,
Gibraltar,Europe,Southern Europe,292,9211,1082,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,,,,,,,,,,,,,,,,,,,,,,,,4462,,,,,,,,,,,,,
Greece,Europe,Southern Europe,300,1190707,,,3401,423598,722,7,4,14,14,22,641,11750,47,20467,2267,453,22,25,7361,10,1027,4933,4,9,7,3,21,,407,6,2180,5,,56513,44,137,24,16,453,12627,5,247,22,3,383,2015,26,,397,38,1144,3,33,117,397,284,,22208,4110,23,715,867,32,209,374,66,30642,43,1,193,96,2479,2,,5,815,6696,2,13,27,48,78132,108685,507,9,,6,4,10,2,32,105,4,12,36,4,42,1669,44,8679,356,1613,5303,549,9,698,6159,39,538,822,25878,415,,145,386,24,208,2152,1,27,621,8,362,120,137,,56,4,24,96,0,,63,46,,383,,34,10,,41,1458,66,21,8,,33,3442,,502,97,50,2396,,2,492,4,21381,102,149,3,69,233,7359,15669,311,10,570,209,8283,3,36759,63706,112,9,4,,21,61,233,5,6,446,350,4768,29,219,77,,645,120,10,412,6279,,1085,860,708,1650,6,18,5459,3657,6597,83,354,1573,114,14,1,,14,471,55051,108,,44,118,18198,83,15618,401,23058,8,117,6778,39,954,220,14,2,27,242,440
Holy See,Europe,Southern Europe,336,793,472,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Europe,Southern Europe,380,3954790,,,3384,360959,19139,,75,1807,,17,46708,768,,12537,13214,404,60,27,60160,36,17026,27739,20,1886,,36,8819,,18972,27,66536,,19,34041,8261,780,5598,807,7462,15908,,151,344,,8795,137633,,,27259,24,3336,,1009,18946,26910,22561,,423,8038,83,4059,2924,56,191,30028,55031,75904,8882,91,10504,887,17983,,,31,2519,90429,,,260,1078,6271,137808,40455,,13720,,12,,,1367,2587,525,53,466,106,1442,8970,217,89745,2193,11701,2693,2968,,3218,,260,7707,2982,2196,2345,8,325,703,220,1918,5617,19,1109,19794,85,3113,2713,1740,110,476,23,2339,1533,7,,531,10018,,6424,13,910,166,4170,,355367,586,303,64,2,985,11432,,665,806,614,41515,,,1478,46,54772,7,801,23,1607,81359,114522,80891,5830,,41,3913,86725,,570087,47776,705,,7,17,,13,68,2509,59,527,67115,61890,919,1098,388,,7134,4763,5,9198,3447,,25685,63528,382,1864,36,22,5224,110133,4728,108,6853,58767,62,3273,,19,125,91608,15053,125,,4,665,117957,195,48310,1195,40484,,5048,1835,13,28803,3637,,,245,517,516
Malta,Europe,Southern Europe,470,24560,19,250,,76,38,,,,,,14,20,,4016,89,,,,13,,19,93,,,,,,,122,,48,,,361,,,,,,1519,,,,,,259,,,,,,,,,87,,,38,48,,,60,,,,,446,,,19,,45,,,,41,203,,,,,23,756,13,,52,,,,,,,,,,,,27,,228,22,17,57,223,,15,1118,,28,23,,34,,16,,,22,54,,,755,,18,,,,29,,,,,,,,,,,,,,,147,,,,,,335,,17,,19,90,,,31,,97,,,,,15,165,97,19,,,,33,,351,598,,,,,,,,,,20,,472,,,15,,64,32,,14,80,,56,17,23,16,,,131,80,179,,75,70,,,,,17,281,139,,,,,145,13,8005,,1087,,,14,,,,,,,,28
Montenegro,Europe,Southern Europe,499,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,Europe,Southern Europe,620,771184,1077,3502,,45,212,,406,169591,,,1197,77,,1224,454,37,,,849,,526,3205,,29,,,130,,44,,91614,,,2831,,,53008,,66,7470,,,,,196,6280,112,2521,507,,1216,,,111,89,996,,24,189,38,1750,390,,,51,335,256,53,135,,182,21,,,,329,95316,,,310,68,590,26104,121,,157,,,,,28,2325,25289,,,,,309,31,7355,170,195,49,1039,,215,2372,26,300,19,469,130,,,,,137,67,,29,19,99,247,3683,31,322,43,,77,32,,,35,,,243,,,,94,,1680,74985,,,,272,3666,,46,,,207,,,312,,1395,,81,,38,247,366,661,,,,101,11135,,12468,3993,,,,,,,,,15388,,1341,111,,49,27,,60,43,,,11373,,15191,19,,,,368,787,14775,31,,165,137,2040,51,,,,94,200,,,,44,28315,,14299,123,7303,,181,432,,23744,37,,,,,1283
San Marino,Europe,Southern Europe,674,4218,70,79,,30,,,,,,,74,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,104,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,
Serbia,Europe,Southern Europe,688,845120,109,585,,489,56,,,,,,52,165,,706,7325,,,,,,141,228,,,,,,,351671,,89,,,1187,,,,,,641,,,,,,1845,,,,,,,,,296465,30,,181,538,,,192,,,,,80,,,,,,,,,35,5640,,,,,51,16834,30,,957,,,,,,,,,,,,1884,,308,33,68,185,55,,114,2013,,40,104,102,,,70,,,,48,,,391,,29,95,,,,,,56,,,,,,27,,,,74564,,34,,,,,,787,,25,,,,,,145,,,,,,,52,46,695,40,,,27,241,,3776,3081,,,,,,,,,,,,,,,,,499,11440,,,148,,165,,79,,,,1247,2989,128,,,48899,,,,,,41,406,30,,,,1334,25,677,,1346,,,83,,38,,,,,60,29
Slovenia,Europe,Southern Europe,705,197276,62,96,0,46,25,,,,,,308,,,314,4863,,,,,,68,294,,,,,,,74289,,31,,,122,,,,,1,355,,0,,,16,302,,,11,,,,,,52993,14,,,386,,,28,,,29,,52,,,,0,,,,,11,1451,,,,,,11173,16,,57,,,,,,,,,,,,328,,46,13,29,43,9,,28,3707,,34,59,10,18,,,,,5,19,,,33,,7,27,,,,,,,,,,,,16,,,,0,,10,,,,,,292,,9,,,14,,,,,15,,,,,19,16,229,18,,,6,133,,181,753,,,,,,,,,,,,32003,,,,,55,,,,26,,40,,,13,,,362,1316,27,,71,8038,,,,,,13,39,,,,,884,,201,,614,,,8,,27,,,,,,
Spain,Europe,Southern Europe,724,4107226,771,3533,219,1094,48283,,4135,3438,,,244014,7216,,4630,6332,315,56,35,4383,35,2626,37120,32,312,,,92918,,1888,,68502,,19,86226,537,50,3243,50,3321,4961,,116,68,,49390,81322,,,270028,,1694,,2116,1403,1532,71614,,192,4368,161,1194,8358,20,753,73049,456379,3185,4372,17628,62,575,754,,,35,8459,177040,,,200,11215,4926,180349,9730,,2136,,527,,,3643,8269,4351,81,339,,7820,2869,682,18346,1057,4212,1660,9107,,2184,47475,182,5083,1976,420,787,,369,156,181,1318,2596,,1255,687,87,11395,1178,353,35,362,,11131,146,,,8638,173,,35811,136,182,93,0,,521940,892,70,73,,680,34862,,516,3156,168,24338,,,11673,20,30659,,3120,23,16642,101295,23923,33371,75768,,48,2975,8519,,292379,39783,214,,,39,,,,19,131,458,26850,0,38,1691,308,,3279,451,,168,1880,,,403,,320,107,,14768,56682,4433,20,953,376,,343,,,122,1931,1871,13,,112,103,61162,128,222431,253,30491,,65654,240,,108707,765,,,27,119,204
The former Yugoslav Republic of Macedonia,Europe,Southern Europe,807,127667,548,823,,69782,,,,,,,,,,,,,,,,,,,,,,,,,7828,,,,,964,,,,,,,,,,,,,,,,,,,,,1288,,,,48,,,,,,,,1765,,,,,,,,,,,,,,,,38,,,210,,,,,,,,,,,,73,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8292,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,21,194,,,,,,,,,,,,16097,,,,,33,231,,,,,,,,,,,,,,,,,,,,,,,19250,,,,,58,,,,,,,,,,,,,,,
Western Europe,Europe,Western Europe,926,22776284,224723,83199,130011,27064,1376435,12,1020,31182,150,224,34195,28773,1491,33960,289351,20325,214,513,15237,228,27885,240572,94,20352,131,258,9360,4496,355446,332,134127,0,714,104842,9998,5578,32767,63965,89116,60878,0,14921,7011,0,34848,223745,1632,80,60288,30407,63452,6,3405,83199,277550,19045,61709,3308,378930,5186,86512,42852,6404,7908,30325,16690,73075,3317,425,16652,12560,36309,3,0,190,30658,406981,0,0,18181,6554,25648,817030,49691,54,326519,8,88,0,1,5855,29888,3040,6769,70675,0,2300,186811,3293,132951,179684,184766,136928,33812,12,31944,1254190,4209,68047,14812,740511,16693,12,2527,58759,45127,26099,116077,222,6359,7192,2463,37709,32495,109550,524,12501,66,59036,1829,0,0,13490,42307,0,30037,3,16864,3156,48419,18,1188041,2644,2418,697,1,6299,294169,0,9509,2523,6406,40246,0,0,17725,597,79523,1,1573,429,4772,35092,82461,1484134,946178,56,172,51541,25724,0,562976,1085057,11216,8,187,4449,0,108,25,298,947,6565,106442,683681,844,11712,8788,22039,67563,54383,17,29184,36592,0,529842,120925,1350,9405,212419,214,47450,172411,66672,18585,101040,94546,6,36483,0,56,1915,412600,2289807,5301,1,16,4065,230062,1516,369412,3292,241110,23,6335,34202,684,18316,238920,0,37,3456,2448,2744
Austria,Europe,Western Europe,40,1136270,,,6668,2434,998,,2,264,,6,1178,2360,,1926,,832,18,16,2117,16,1289,1992,32,62,15,20,394,,124345,20,4012,,5,12170,94,75,32,741,506,1969,,23,10,,973,13655,217,13,1214,,354,,139,166,44600,681,,251,42540,2176,542,1098,6,39,2418,511,11518,53,8,81,289,987,,,14,1236,6935,,,20,487,2565,158975,1914,,3096,,12,,1,289,234,53,15,49,,76,28059,146,10501,940,11986,4273,763,,1983,24376,161,2297,579,853,760,,196,502,96,625,1425,4,212,356,292,703,590,58,30,373,7,77,85,,,26,89,,1169,1,20,1395,16895,,1490,52,55,142,1,454,6556,,343,161,25,6563,,,748,25,3724,1,48,46,177,1306,10718,49475,1333,5,20,,1376,,45724,23957,164,,2,11,,8,4,1,2,370,259,150971,34,207,222,,21016,15649,11,940,2161,,3189,759,214,492,16,19,2747,12223,2568,220,4336,16957,,169,,6,54,2855,134325,109,,10,212,6367,136,8519,122,8550,,218,584,6,708,2587,,,73,88,231
Belgium,Europe,Western Europe,56,870862,3071,12984,1196,2078,7396,,,1621,,,401,2027,,662,2301,394,4,2,781,7,893,,,357,,88,297,,1376,10,2804,,,4126,401,1299,151,213,3430,2530,,97,142,,1084,6799,,,1252,,839,,80,1194,682,520,,150,1416,254,14399,3111,200,32,568,1654,858,89,9,44,336,440,,,6,2863,116072,,,241,138,814,35004,2493,,15472,,,,,95,1519,48,22,209,,45,2135,158,4824,990,2316,1155,3268,,1483,169649,104,3980,246,954,350,,6,476,123,420,1278,7,288,112,10,598,4135,342,24,285,1,223,158,,,430,670,,742,,7,143,17,,77908,30,56,10,0,579,104871,,172,47,405,1796,,,1284,5,2961,0,44,3,93,870,3089,19912,26605,,,318,405,,9234,7195,2744,,,,,,,19,10,33,1021,326,13,472,165,,1823,367,,620,736,,41538,255,135,215,101,,4194,1948,1170,30,2491,2120,,1194,,,,3272,39669,11,,,141,1848,,24478,145,10932,,80,787,,321,1008,,,55,106,80
France,Europe,Western Europe,250,6737600,,,3409,5747,1337210,12,980,14835,123,103,11825,12278,67,5406,12167,2560,42,143,3164,69,2388,138343,12,17643,96,44,2106,87,11323,48,42128,,89,13222,6972,1493,18180,58654,63768,22661,,14600,6219,,13011,70951,1415,67,22163,30384,57496,6,640,75481,9031,3744,,937,4616,80,49330,6496,6015,7416,4454,3500,26659,1418,347,270,786,5594,3,,44,3613,,,,17241,1546,5304,222726,5389,20,11470,8,,,,2817,21387,2476,4226,67078,,453,9674,398,41118,4242,20643,4953,8596,12,8559,373839,732,18116,1173,1897,1328,12,651,454,41673,1852,42108,60,645,1800,32,2048,12062,106558,133,2262,8,57153,472,,,12537,38979,,9332,2,16581,687,1147,18,832641,1036,369,103,,1007,37519,,1566,472,4586,3986,,,3173,89,16544,,385,50,699,9822,10645,101024,586242,51,64,17773,3891,,43381,34476,4950,8,114,4341,,45,5,278,757,2165,99224,17288,538,975,2189,,3290,2853,6,1464,4182,,306067,34159,865,2075,22274,26,9125,84249,15414,146,14139,3711,6,19915,,50,417,362087,229714,156,1,6,343,12020,641,143491,526,47875,23,2114,728,678,5493,118704,,37,342,372,475
Germany,Europe,Western Europe,276,10299160,129745,38070,83056,14418,19368,,,,,,11326,11196,,10448,215244,15592,,,6583,,22268,28247,,1590,,,3427,,172133,,42551,,,67518,1762,553,,1735,14118,15343,,,302,,10845,74072,,,14982,,2701,,1295,3328,206051,10648,,1362,313137,2260,11416,22687,,,7682,5872,18065,885,,9646,10243,17456,,,,15560,123725,,,373,3443,16302,,25613,,280579,,,,,1338,3042,,,969,,975,127950,1621,50014,14910,118640,85046,13081,,11678,449376,1738,31628,11400,735028,9552,,,56931,2289,21340,63274,,2510,3510,230,32346,13013,1093,,4675,,1106,536,,,,,,11763,,,,21579,,94164,,1393,,,2849,120873,,2287,1042,864,20307,,,7944,,42143,,489,,2873,12953,39018,1268243,112227,,,24816,19140,,446724,974140,1033,,,,,,,,,2184,3300,350205,,4186,1910,,32938,32287,,7432,11408,,111184,47027,,,,,18785,59098,38223,18032,55022,26945,,12527,,,670,31644,1625231,4961,,,1897,203852,,105710,499,121415,,2015,28028,,5874,95265,,,2245,637,
Liechtenstein,Europe,Western Europe,438,18898,81,284,,,,,,,,,9,,,,3109,,,,,,,31,,,,,,,357,,103,,,16,,,,,,,,,,,,58,,,15,,,,,,143,,,,33,,,18,,,32,,,,,,9,,,,,4,93,,,,,,1560,,,75,,,,,,,,,,,,28,1,11,,,,8,,,1185,,,,,,,,,17,,,,,,,,5,,,,,,,,,,,,10,,,,55,,,,,,,,64,,,,,,,,9,,,,,,,,18,30,513,,,,,,13,31,,,,,,,,,,,,335,,,,,26,92,,,15,,429,,,,,,23,8532,,,40,344,,,,,,8,870,,,,,14,,51,,91,,,,,,,,,,,
