Destination,Continent,Region,countryCode,Total,Other North,Other South,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong Special Administrative Region","China, Macao Special Administrative Region",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Democratic Peoples Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao Peoples Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The former Yugoslav Republic of Macedonia,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
Oman,Asia,Western Asia,512,1844978,19899,72438,,,,,,,,,,,,,,,,891,346068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78630,,,,,,,,,,949,,,,,,,,,,,,,,,,,,,,,,,777632,70114,,9552,,,,,,,17005,,,,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454,,,,,,,,,,284460,,,,,,85949,,,,384,,,,,,,,,,,,,,,1664,,,,,,,,,,,,,,38377,,15775,,,,,,,,,,,,,,,,,,,,,14759,9314,,,,,,,,,,,,,
Qatar,Asia,Western Asia,634,1687640,9793,22850,1571,,,,,,,,,,,,,,,764,160183,,,,,,,,,,,,,,,,,,,,,,,,512,,,,,,,,,,,,,,,,,,,,,,,,163569,,,1854,,1667,,,,,1061,,,,,,,,,,,,,,,,,,,,,,,645577,43049,,,,,,,,,32217,,,,6494,,,,8274,,,,,,,,,,,,,,,,,,,,,,,,1437,,,,,151314,450,,,,,4071,,,,,133212,,,,,,148496,,,,,,,,,,,,,,,,,,,897,,,,,,,,,,1243,,2033,,54731,5595,18583,,,,,7148,,2291,,,,,,,978,5046,,,,,,9682,3841,,2280,,,,,,,,,34877,,
Saudi Arabia,Asia,Western Asia,682,10185945,59291,284007,364304,,,,,,,,,,,,,,,,967223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728608,,,,,124347,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894380,1294035,,4601,,,,,,,182152,,,,,,,,116577,,,,,,,,,,,,,,,,,,,,,,,,,,202720,,,381102,,,,,,,,,,,1123260,,,,,,488167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400734,,364304,,,,,623247,,,,,,,,,,,,,,,,,,,,,,,,,,,,582886,,
State of Palestine,Asia,Western Asia,275,255507,2007,20792,,,,,,,,,,,,,,,,8555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62895,,,,55709,,,,17111,,,,3311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9334,,,,,,,,,,,10111,,,,,,,,,,,,,,,21778,,,,,,,,,,,,,,,,,,,,,4672,,,,,,,,,600,,,,,,,10888,,,7826,,,,,,,,,1467,,
Syrian Arab Republic,Asia,Western Asia,760,875189,18717,359163,1791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2538,,,,,238809,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,Asia,Western Asia,792,2964916,786,112829,13601,3325,648,,,,,,140,796,,2947,14394,16856,,,329,,300,8787,,,,,,,2376,,344,75,,482851,,,,,,1431,,,,,43,1764,56,,46,,,,53,,222,42,,10433,1137,28,73,3378,,,,,788,,,,112,150,,,,1677,16041,,,,,6536,274691,144,,59465,,,46,0,,,,,,,,521,42,521,179,16332,22392,539,,2729,2853,,2008,918,5015,173,,286,1969,,63,1135,,,3082,,260,44,,,264,,,42,,,,,,153,,,190,,,481,,37,,,,21913,,290,,,880,,,3567,24,1168,,,,,52,585,3428,224,,30,512,2341,,20822,19944,,,,,,,,,,4416,65,,,,197,,314,146,,2176,295,,1213,52,740,400,,76,5355,10411,1568494,277,146,144544,,,,,,517,,2040,,,,4195,43,18992,222,13634,,43,7997,,39,29,,,100,,
United Arab Emirates,Asia,Western Asia,784,8095126,26934,62847,7590,,,,,,,,,,,,,,,0,906483,,,,,,,,,,,,,,,,,,,,,,,,4967,,,,,,,,,,,,,,,,,,,,,,,,935308,,,17916,,7836,,,,,23440,,,,,,,,,,,,,,,,,,,,,,,3499337,260312,,,,,,,,,167585,,,,62546,,,,52129,,,,,,,,,,,,,,,,,,,,,,,,7492,,,,,43809,2459,,,,,22572,,,,,863858,,,,,,555704,,,,3996,,,,,,,,,,,,,,,4721,,,,,,,,,,6000,,9817,,113788,54006,86981,,,,,35196,,13395,,,,,,,5416,25089,,,,,,,19164,,12953,,,,,,,,,173480,,
Yemen,Asia,Western Asia,887,344131,2481,34517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11096,,,1009,,5740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,245683,,,,,3757,27082,,,,,2943,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,
Europe,Europe,Europe,908,76145954,500474,266048,313229,1018428,1597319,44,7504,213459,713,4272,392092,665881,4706,256110,448811,907855,2622,7365,386095,20852,1270249,428559,1646,28602,4850,2211,194426,4473,1444318,4514,621650,366,6569,571001,26188,18871,108721,75173,156420,242948,942,18374,9932,20207,157943,1042187,125009,2052,517847,37033,101411,3,11443,141110,700106,197762,61301,116167,814497,37093,161583,171462,8592,15324,236133,549176,282923,29995,20187,98175,176810,129888,13982,972,7312,247279,1223067,0,98,22688,47085,679139,2372365,232623,12109,413770,17044,10828,0,1,19918,73058,40494,31337,81740,180,44292,429185,30878,1231390,186037,451247,471281,586148,10607,84085,1672250,179327,145340,41016,3953424,191941,203,23028,718047,49883,292412,217707,1316,15122,71618,3753,482571,57477,129508,19557,102321,603,101370,37934,6,0,29765,107472,0,118767,90,27814,38493,134304,7913,2507560,80893,26733,4475,35,79876,569908,128,87491,25483,10499,398476,0,50,130934,4644,875740,196,8996,1823,72449,366993,515426,3627719,1433482,87,4798,112399,803037,15,2988557,6061929,23146,2929,6158,14843,1,8157,867,2244,19096,53844,269394,847488,6006,40531,60607,21893,318719,112503,396,279948,311879,179,795317,402064,14671,44900,213036,2565,247512,541853,214882,534448,282481,279553,3982,53169,0,480,29039,584359,2779279,224056,122,651,80212,4707315,18851,1352377,49628,757830,135,95039,1456368,1032,263711,440529,2,90,27709,37965,144191
Eastern Europe,Europe,Eastern Europe,923,19684357,218082,169854,9865,2256,3411,43,0,853,85,5,1405,586304,5,3428,22355,867642,10,44,1498,8,1094289,10342,5,192,7,27,275,0,7416,161,2374,72,1,32994,472,155,63,240,790,7735,3,99,308,0,501,85682,60,0,873,88,864,0,169,227,5644,3946,0,2200,108066,10695,133,2536,6,2,171,544,3802,46,104,53,72858,681,0,0,5,5875,44098,0,0,17,34,526086,278340,802,6,19593,2,4,0,0,58,457,167,43,14,0,28,43730,755,13377,730,8647,5041,10637,0,12774,51213,51,4718,5526,2870484,749,5,769,624495,188,121803,4850,6,64,1384,7,164413,558,144,31,2111,49,264,212,1,0,12,158,0,1494,0,88,27347,516,0,3900,202,763,161,2,431,10346,0,630,133,42,3672,0,50,4528,71,2430,0,129,10,106,882,1075,63817,1763,0,127,6943,542939,0,231304,4119959,73,0,0,5,0,5,9,52,2,1045,297,47415,3,52,187,0,112980,1628,0,661,1593,0,36822,875,2323,636,8,3,4767,5617,14037,501995,1781,5631,0,26,0,1,20,3051,28823,214227,3,584,218,3924138,957,61865,376,41197,0,352,1385797,18,580,82803,1,31,1329,595,294
Belarus,Europe,Eastern Europe,112,1082905,187,124,282,,53,,,,,,102,5728,,28,59,13493,,,,,,36,,,,,,,,,94,,,61,,,,,,155,,,,,,,,,,,,,,,,44,,,96,60,,199,,,,,,,,,3243,25,,,,2111,,,,,,8507,66,,,108,,,,,,,,,,,,342,,48,,49,,24,,387,24,,,30,69957,,,,5234,,10486,65,,,,,17385,,,,,,,,,,,,,,,,168,,,,,,,,,,,,,,,,,61,,47,,,,,,,478,,,,29,7608,,23,682362,,,,,,,,,,,,35,,,,,27,,,,,,35,,,,,,340,29,83,5679,,,,,,,,,25,5464,,,,225734,23,461,,87,,28,14788,,,366,,,33,,
Bulgaria,Europe,Eastern Europe,100,102113,900,297,322,1134,369,,0,7,36,5,119,1496,5,198,519,1968,4,16,575,4,707,1061,2,31,2,25,19,,112,28,114,72,1,,13,18,7,13,16,474,3,,5,,24,977,,,33,,13,,7,7,92,270,,714,1081,0,16,149,3,0,28,16,161,6,,3,75,54,,,1,115,1320,,,11,12,336,3827,14,6,7761,2,,,,5,8,5,4,5,,2,366,14,187,37,282,868,234,,434,2379,5,142,193,1122,17,4,100,107,1,159,670,,5,206,2,138,49,2,,3,2,1,55,1,,3,1,,44,,9,70,28,,85,34,,5,2,7,773,,42,32,1,94,,,177,3,86,,7,3,2,25,49,1518,278,,19,0,2100,,5660,20549,2,,,,,,6,5,,36,11,2783,,2,12,,315,78,,15,174,,4276,9,6,38,0,3,230,291,1365,137,18,2508,,,0,1,,95,6551,283,3,2,6,6400,94,5329,13,2128,,16,754,16,33,627,1,0,50,11,29
Czech Republic,Europe,Eastern Europe,203,405093,,,427,314,699,,0,171,,0,180,2020,,528,2641,1099,,13,162,2,4094,610,0,41,4,2,71,,2648,101,425,,,8768,14,6,11,27,95,811,,0,7,,117,4788,0,,237,0,61,,51,83,1579,423,,103,,11,85,300,3,2,56,98,695,26,0,7,169,115,,,4,286,2708,,,3,14,1045,15209,177,,681,,1,,,35,75,23,6,9,,16,1152,29,1502,154,458,502,578,,477,3205,16,1528,172,6307,88,1,101,785,25,414,350,2,10,190,1,611,21,27,2,412,2,27,21,0,,6,28,,394,,6,4500,81,,300,10,128,27,0,129,2624,,175,16,5,607,,,154,,527,0,39,4,27,217,365,19224,263,,6,1388,6421,,5125,31669,7,,0,5,,1,3,1,2,192,59,1402,3,18,49,,87584,315,0,34,341,,880,130,91,64,8,0,459,512,856,229,624,1882,0,16,,0,8,752,1580,160,,0,31,97474,53,4795,22,5698,,30,1913,2,124,47475,,0,173,56,53
Hungary,Europe,Eastern Europe,348,449632,7998,1484,1333,226,681,,,81,,,396,190,,953,9044,159,6,15,71,2,208,1915,3,26,1,,53,,271,4,900,,,1397,,,,61,250,2346,,8,3,,140,11449,,,220,,82,,43,27,2061,565,,295,1610,,32,450,,,32,109,1183,14,,20,146,141,,,,752,4047,,,3,8,184,30123,131,,1242,,3,,,18,39,8,8,,,10,,129,1050,235,2119,858,1071,,1695,4464,30,1378,350,520,107,,219,143,40,172,369,4,49,423,4,172,171,31,,100,,23,60,,,3,65,,432,,5,987,45,,200,21,9,8,,64,3147,,186,25,6,1459,,,1174,16,317,,25,3,15,196,289,3199,447,,52,1160,228,,204603,3300,19,,0,,,4,,,,388,30,38724,,32,76,,21927,422,,553,349,,1683,62,69,163,,,1619,2520,1433,16,762,0,,10,,,12,238,2154,,,,36,34369,241,6980,56,7680,,63,126,,218,3318,,,276,16,36
Poland,Europe,Eastern Europe,616,619403,1717,5501,141,125,583,,,58,,,273,2105,,908,3790,265,,,100,,75926,5219,,,,,48,,3477,,261,,,1730,,,,25,37,2951,,,,,60,1177,,,123,,106,,36,,786,225,,207,4513,,,892,,,20,45,452,,,23,200,43,,,,250,26120,,,,,326,76313,36,,3099,,,,,,57,,25,,,,1343,492,857,113,231,425,7592,,346,9935,,510,137,4604,61,,192,124,,1551,383,,,240,,50444,231,,,40,,30,,,,,,,211,,23,322,60,,318,26,,,,56,2590,,106,,,381,,,1528,,213,,33,,,112,195,,137,,24,118,555,,2480,38146,,,,,,,,,,175,88,1034,,,,,1295,153,,,381,,4820,86,,113,,,1307,1015,588,59,98,264,,,,,,409,874,54,,,63,206518,124,34545,68,13671,,94,496,,72,2792,,,114,41,103
Republic of Moldova,Europe,Eastern Europe,498,142904,4009,464,,,,,,,,,,,,,,984,,,,,3326,,,,,,,,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,,136,,,,,,,,,,,,,,,,,,,,,,,932,898,,,80,,,,,,,,,,,,182,,,,,,,,81,244,,,,5183,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,208,105,,,,,,1350,59259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,,,,,64009,,,,,,,1057,,,,,,,,
Romania,Europe,Eastern Europe,642,226943,12331,10767,,130,146,,,,,,,27,,,195,,,,119,,,223,,,,,,,,,44,,,11154,,,,,58,,,,,,25,3522,,,,,,,,,,54,,58,69,,,73,,,35,,70,,,,,,,,,,4363,,,,,57,4124,108,,4270,,,,,,74,,,,,,5967,,67,,1233,1326,155,,1772,26380,,,58,35,,,,,,,176,,,,,33,,,,,,110,,,,,,,127,,,,,,107,,,,,,115,,,,,229,,,50,,427,,,,26,,,166,142,,,,81856,,,5145,,,,,,,,,,,36,1563,,,,,,,,,,,22914,,40,,,,81,49,2499,,,,,,,,,1078,5555,,,,,9641,,3124,,2470,,,,,35,60,,,,,
Russian Federation,Europe,Eastern Europe,643,11643276,47,578,5095,234,778,43,,511,49,,252,527287,,543,2953,767339,,,471,,764279,471,,94,,,84,,515,28,433,,,5841,445,131,45,114,334,558,,91,152,,107,56171,60,,206,88,580,,32,110,321,2227,,716,11257,10624,,231,,,,241,1060,,104,,58751,272,,,,2210,2567,,,,,450221,142026,316,,1952,,,,,,204,131,,,,,16841,44,5701,163,2012,986,175,,3649,1896,,1025,816,2560269,451,,85,591349,122,89389,968,,,270,,71078,36,84,29,1556,45,73,54,,,,64,,204,,45,21144,263,,1101,111,626,121,,175,548,,86,60,30,796,,50,701,52,728,,25,,36,277,147,29207,232,,26,3721,294314,,3911,,45,,,,,,,46,,219,73,,,,50,,1832,350,,59,240,,1394,588,566,258,,,475,580,3265,466508,217,255,,,,,,335,10237,185664,,582,82,3269992,355,1741,217,4588,,121,1146803,,98,13671,,31,648,471,73
Slovakia,Europe,Eastern Europe,703,177190,50,720,153,93,102,,,25,,,83,144,,270,3154,36,,,,,215,807,,,,,,,393,,103,,,2190,,,,,,440,,,141,,28,1038,,,54,,22,,,,805,138,,107,89304,,,242,,,,35,181,,,,52,31,,,,151,2973,,,,,79,4671,20,,400,,,,,,,,,,,,17537,47,149,28,127,76,808,,181,2686,,135,56,242,25,,72,24,,135,105,,,55,,134,50,,,,,,22,,,,,,82,,,64,39,,52,,,,,,549,,35,,,106,,,683,,85,,,,,55,30,6739,159,,,527,112,,8152,2771,,,,,,,,,,35,,1874,,,,,,310,,,108,,820,,38,,,,256,621,228,,62,722,,,,,,144,308,,,,,10001,67,4890,,2137,,,46,,,2104,,,35,,
Ukraine,Europe,Eastern Europe,804,4834898,190843,149919,2112,,,,,,,,,47307,,,,82299,,,,,245534,,,,,,,,,,,,,1732,,,,,,,,,,,,6560,,,,,,,,,,,,,,,,,,,,,,,,,10222,,,,,,,,,,,64399,1083,,,,,,,,,,,,,,,,,3816,,2136,,,,3752,,,,3714,222245,,,,26729,,19497,1764,,,,,24418,,,,,,,,,,,,,,,,,,,1737,,,,,,,,,,,,,,,,,,,,,,,3078,,,,,149745,,,3276758,,,,,,,,,,,,,,,,,,,,,,,,,1513,,,,,,3720,29367,,,,,,,,,1355,22602,,,,,,,,2738,,,219814,,,12390,,,,,
Northern Europe,Europe,Northern Europe,924,13331442,134880,26995,127860,18874,33659,0,71,18190,584,4002,17746,7464,695,153605,33006,11438,2183,6579,245136,20472,103113,38134,1465,900,4666,1482,9741,0,100762,3905,83781,293,5788,76773,478,9447,2131,2888,15078,104938,939,302,496,20205,45545,261495,124024,86,50125,171,15979,0,1750,10554,21835,7575,0,86468,53502,19359,27200,103307,879,6916,3411,13503,44383,4303,378,56717,84311,45678,13978,972,6906,190728,189762,0,88,440,19669,9005,467481,111442,11995,61769,17026,10075,0,0,2833,3598,2835,23849,719,2,1429,92091,24951,847319,16285,198926,271386,517563,10589,26161,184186,173745,49047,12169,23276,160409,184,18341,4185,1471,121193,59259,995,6162,21356,78,232548,3485,1800,18262,83167,437,690,32550,0,0,413,48938,0,16734,0,508,5054,2545,7829,46871,7247,21101,3112,30,62161,102107,128,72571,1734,484,248389,0,0,86705,3629,596241,0,1263,1270,1301,18791,203881,1056995,124614,29,3053,35377,12480,15,164487,446620,6953,2924,6070,9892,0,8019,293,3,1028,40897,3557,24716,3986,27344,48111,0,86829,4539,375,220739,235221,179,125045,165004,8736,28664,597,1712,153083,31999,90154,2239,129979,24316,2011,2570,0,355,26341,14439,202367,2320,111,3,72538,115584,14921,429243,43206,302668,134,4380,11397,173,13181,82117,0,42,21389,33140,137437
Channel Islands,Europe,Northern Europe,830,82307,2246,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,3958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59380,,,,,,,,,,,,,
Denmark,Europe,Northern Europe,208,572520,,,12260,321,955,,1,159,,3,1224,685,6,3018,1912,309,18,92,1086,34,711,2052,7,48,0,614,463,,18735,67,3334,,7,5611,101,554,28,238,712,3803,,10,16,,1612,11662,527,0,3270,13,756,0,174,447,818,484,,184,1155,387,991,,21,15,164,596,1706,85,,328,1501,2136,12324,,22,3822,7116,0,0,6,650,221,36937,1896,,2155,16437,10,0,,241,115,61,102,158,,130,3970,8429,9607,1154,14114,22594,1642,,1709,6370,174,1922,1216,211,1603,1,1410,49,63,4442,13061,49,174,246,21,8911,503,60,89,857,9,52,101,0,0,27,146,,1157,,17,61,158,,5632,209,1796,64,,2049,7146,,835,192,16,1408,,,20324,28,13044,,83,9,72,1106,10882,32426,1560,0,90,9176,426,0,13999,5764,394,,,9,,6,19,2,0,266,156,1752,19,353,777,,1348,338,2,10681,1875,,5893,8258,0,713,30,49,22609,2689,4322,27,12384,2990,,148,,17,167,926,34379,16,,,1483,6870,372,18556,1066,12367,,240,280,3,706,10418,,,167,608,426
Estonia,Europe,Northern Europe,233,202348,59,11,12,7,13,,,3,,1,13,641,,59,65,1486,,1,11,1,11883,109,1,,,,1,,2,0,58,,,72,,,,4,2,106,,1,,,7,187,1,,12,,4,,2,1,12,18,,12,62,6,2,125,,,1,7,38,2,,,,4,1,,,2227,197,,,,,1485,1271,6,1,23,,,,,7,,,2,,1,1,92,20,103,6,26,9,136,0,46,274,2,51,4,3803,2,1,6,551,,3955,9,,,4,1,1861,13,1,,2,,,,,,2,2,,26,,1,49,,,14,2,,1,,19,120,,10,1,,13,,,139,,30,,,1,,14,16,556,40,,1,18,821,1,59,143677,1,,1,,,,,,,1,2,12,,,3,,14,7,,2,21,,152,8,1,4,1,,419,39,6,374,14,4,,,,1,2,7,81,332,,,2,21683,7,487,4,579,,4,1090,,7,10,,,1,1,6
Faeroe Islands,Europe,Northern Europe,234,5517,48,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,14,,,,,,13,,,,,,32,,,29,,,,,,20,,,,,,,3557,,,,,,,,,,37,,,,,,,,,,,22,18,,,152,,,,,,,,,,,,242,64,10,,,,,,,,,,,15,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,,,,,,,15,130,68,,,,53,,,61,30,,,,,,,,,,,,52,,,,,,,,,20,,,,,,,,76,,,,114,,,,,,,13,,,,,,,,100,,41,,,,,,,,,,,
Finland,Europe,Northern Europe,246,315881,747,187,4810,382,1009,,1,553,,1,462,117,3,1358,731,148,10,23,2339,13,384,722,3,22,4,4,183,,832,18,1540,,1,2271,14,61,13,331,906,1989,0,3,10,,552,11550,,,1258,4,155,,77,160,257,552,,208,245,3,1775,1208,8,6,200,243,1297,75,16,168,51279,2366,,,12,,2917,,1,13,765,79,8246,1609,,1353,,1,,,97,101,8,25,13,1,73,2667,190,6396,558,6925,12044,721,,957,2840,92,1622,329,303,1556,0,152,57,47,1939,673,0,136,232,0,1210,118,17,32,522,3,10,45,,,21,55,,908,,10,62,5,,2480,81,1499,110,,2691,1808,,257,127,29,2497,,,2109,13,2505,,27,12,27,612,3545,4931,618,,19,677,177,,2976,14360,522,0,0,5,0,3,4,1,0,383,204,168,9,158,234,,214,53,6,12490,1005,,3052,1158,57,1097,1,17,41265,1309,1039,56,11296,8763,,87,,3,45,810,7860,27,,3,226,1822,156,6898,645,5819,,122,145,1,235,7183,,,73,221,109
Iceland,Europe,Northern Europe,352,37522,,,10,41,35,,4,38,,,36,6,1,115,122,13,8,1,9,1,42,106,0,1,3,,15,,153,,132,,0,182,1,,35,1,6,285,,,,,71,564,,,191,,,,7,1,164,48,,4,180,,2,3333,5,1,32,32,28,15,7,11,134,76,339,,1,178,478,,,,10,22,1623,61,,37,86,,,,40,20,,20,16,,37,190,,303,126,62,60,104,,39,238,20,99,14,20,110,,3,1,,720,30,,3,4,,1489,144,1,3,35,,1,3,,,,5,,87,,1,22,,,166,26,1,39,0,101,274,,48,11,0,71,,,1030,,36,,5,4,5,74,1581,10440,534,0,2,0,18,,320,381,4,,,,,,,,,8,21,325,,14,20,,200,33,1,1,81,,443,167,,,0,,1939,142,35,2,1198,41,,6,,1,3,26,70,1,,,39,272,4,1271,31,2068,,8,10,,39,598,,,0,9,11
Ireland,Europe,Northern Europe,372,746260,,,148,297,588,,2,480,1,2,327,53,7,6601,784,50,27,82,3232,18,611,1638,2,34,57,7,17,,640,80,10292,1,16,1974,9,48,4,11,346,5323,25,8,10,,142,12683,1887,,,0,2519,,11,133,506,83,,288,6081,131,52,980,1,1,10,39,532,27,0,38,2744,154,3,4,14,966,11147,,1,4,57,255,14368,504,39,636,1,14,,,125,50,1,29,4,,12,8206,38,19764,128,445,453,,,220,7910,120,529,111,259,482,0,201,32,34,22126,133,39,107,439,2,38572,156,12,76,4186,2,29,372,0,,8,3231,,305,0,7,318,0,1,274,39,64,38,,136,4980,7,2271,16,129,21894,,,305,49,9219,,16,13,27,127,15312,127507,2486,,35,193,3787,,19919,6570,80,7,2,7,0,2,13,0,,429,22,0,11,196,216,,11838,210,2,531,8983,,7751,238,67,588,12,21,1868,553,114,21,535,655,3,114,,1,111,100,489,4,1,,149,4564,201,254761,125,30690,,55,92,1,128,635,,1,31,340,3098
Isle of Man,Europe,Northern Europe,833,45221,1422,733,,,,,,,,,,,,371,,,,,,,,,,,,,,,,,,,,,,,,,,206,,,,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601,,,,,,,,,,,,,,,,,,,,,,,,,,,39052,,276,,,,,,,,,,,
Latvia,Europe,Northern Europe,428,263126,,,20,5,14,,0,1,0,0,18,773,0,139,119,2040,,0,6,0,45962,97,,0,,,,,5,,31,,,451,,0,0,0,1,124,,0,,,4,192,,,8,,0,,0,1,5,47,,18,208,11,,241,,,0,0,35,,,0,2886,,,,,232,277,,,,0,1353,2597,,,28,0,,,,0,,,,,,,204,33,85,2,31,9,638,,98,265,0,12,5,5919,2,,2,827,,,40,,,5,0,16964,10,0,0,3,,0,8,,,,0,,37,,,107,,,9,0,,,,11,112,,11,0,,10,,,161,,29,0,0,,0,6,4,1034,43,,0,31,1710,,260,137224,0,,,,,,,,,1,,5,,0,4,,46,9,,4,10,1,164,33,0,0,,,376,76,16,561,10,,,0,,,1,1,88,598,,,1,33493,7,1148,0,597,,1,1925,,29,8,,,0,,3
Lithuania,Europe,Northern Europe,440,136036,122,215,21,,,,,,,,57,574,,38,51,873,,,,,35005,174,,,,,,,,,60,,,71,,,,,,31,,,,,,51,,,,,,,,,,,,28,80,,,300,,,,,48,,,,811,,,,,86,284,,,,,612,1512,,,49,,,,,,,,,,,,98,46,,,70,,1240,,33,286,,24,,4541,,,,385,,5644,44,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,111,,,,,24,,,967,,54,,,,,,,2228,50,,,,601,,181,59466,,,,,,,,,,,,,,,,,29,,,,,,557,,,,,,260,43,,332,,,,,,,,,64,245,,,,12248,23,3301,,609,,22,959,,,34,,,,,
