Destination,Continent,Region,countryCode,Total,Other North,Other South,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong Special Administrative Region","China, Macao Special Administrative Region",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Democratic Peoples Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao Peoples Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The former Yugoslav Republic of Macedonia,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
Germany,Europe,Western Europe,276,11605690,0,1979,96318,17442,22497,,,,,,17919,12189,,13429,249001,18541,,,7324,,24681,33783,,2071,,,5183,,193179,,61764,,,101822,1494,677,,2605,19234,19039,,,306,,15411,98954,,,21379,,4064,,1828,3902,202498,14044,,1790,525418,2891,8436,25108,,,10721,8203,22572,1287,,14148,11333,20116,,,,15747,140948,,,505,4272,22122,,29139,,207894,,,,,2023,4090,,,1529,,1393,166999,1742,66016,18985,132949,111208,10994,,14404,400667,2206,31979,12241,982965,14533,,,80885,3475,29689,76884,,1904,4322,297,48176,20243,1540,,5935,,1402,727,,,,,,17659,,,,24,,110735,,2200,,,3793,134651,,3134,1469,913,25736,,,8544,,48502,,710,,4919,17949,54376,1865829,95183,,,28189,22423,,570525,1044503,1193,,,,,,,,,3621,4029,103119,,3148,2758,,41428,38414,,7114,17756,,97210,45160,,,,,19324,81486,51330,28019,73470,0,,13776,,,886,39955,1600822,6403,,,2506,252446,,99909,0,132991,,3297,40863,,8797,109195,,,2797,893,
Liechtenstein,Europe,Western Europe,438,22342,110,528,,,,,,,,,19,,,,3615,,,,,,,41,,,,,,,297,,143,,,10,,,,,,,,,,,,66,,,30,,,,,,130,,,,54,,,15,,,64,,,,,,2,,,,,9,115,,,,,,1635,,,49,,,,,,,,,,,,49,2,23,,,,9,,,878,,,,,,,,,35,,,,,,,,5,,,,,,,,,,,,21,,,,1,,,,,,,,68,,,,,,,,6,,,,,,,,37,47,387,,,,,,19,44,,,,,,,,,,,,135,,,,,30,113,,,30,,274,,,,,,24,12215,,,79,75,,,,,,18,585,,,,,20,,57,,124,,,,,,,,,,,
Luxembourg,Europe,Western Europe,442,163142,13,234,,197,66,,,,,,26,,,50,634,,,,20,,28,12979,,,,,,,1587,,195,,,576,,,1060,,39,155,,,,,38,691,,,17,,,,,,271,15,,41,594,,64,1662,,76,23,,17,,,,345,,,,,854,23716,,,,,,9259,,,1195,,,,,,,,,,,,711,215,127,,152,,1067,,27,13517,,185,,,,,,,,320,23,,,,,393,,,,17,,,177,,,,34,,18,,,,5600,,160,,,,,20,2926,,15,,,,,,115,,,,,,,65,124,2065,62068,,,32,,,1140,256,17,,,,,,,,,,20,3881,,,,,464,317,,,30,,2621,,,,,,1350,349,,,114,227,,,,,,88,132,,,,,115,,4329,,718,,,,,17,47,,,,,
Monaco,Europe,Western Europe,492,21132,6859,3431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,Europe,Western Europe,528,1832510,296,4656,31153,897,3912,,,7460,23,27,2844,521,2509,10021,6530,594,54,104,1121,67,198,49330,,263,29,194,760,4316,757,214,13429,,561,13412,336,2746,11738,678,1895,9180,,57,100,,3050,52904,,,12975,,1008,,625,1093,200,1179,60419,382,407,30,5018,3242,102,72,7792,1798,11824,347,38,1081,525,8626,,,61,2554,22101,,,87,529,202,120786,13222,31,9137,,45,,,632,2464,230,2342,1245,,393,8441,428,17366,141028,25486,41043,4543,,5276,20152,823,5869,891,126,2531,,1112,42,162,1195,3387,104,2070,697,,2042,1000,162,281,3480,,156,298,,,335,348,,2882,,61,450,,,167858,634,698,236,,1346,,,3633,402,303,6310,,,2500,427,11251,,262,134,177,3453,10636,58215,14679,,56,6426,61,,11094,35615,1145,,73,53,,58,19,,143,1433,919,51863,85,4539,3138,21578,219,73,,19863,12910,,19544,9987,,4448,187312,76,4088,6373,6964,27,12062,82,,1183,,,524,4332,197219,,,,1175,681,520,47297,1545,24368,,619,1283,,3333,12185,,,377,950,1392
Switzerland,Europe,Western Europe,756,2075182,93542,23294,3926,1709,8169,,46,5715,,97,7542,631,,6699,55388,492,111,262,1799,73,1017,13822,54,482,,62,2908,,48965,63,40405,,48,5068,549,496,1812,2212,6175,10526,,174,260,,6596,15662,,,10168,26,1048,,796,2569,18522,2773,,322,12112,426,5846,5111,86,311,9151,4300,5478,632,37,7568,502,4435,,,60,4738,129392,,,238,616,588,308470,2361,,7873,,40,,,868,1048,292,116,1573,,477,14910,352,16237,3110,7965,6416,3105,,3263,225317,682,6464,585,2044,2904,,400,426,888,1427,5260,73,376,936,2120,1074,2055,1507,93,2030,56,382,253,,,111,2482,,5621,,227,590,2380,,14887,1078,216,282,,811,26692,,1607,519,170,2981,,,2081,75,3788,,388,222,868,8289,11417,22466,175197,,60,3084,1017,,12636,16367,926,,,51,,,,,49,846,1994,143493,201,290,1588,,10612,3333,,4201,6498,,53499,35858,157,954,92,90,8681,,3144,140,17011,50039,,1588,,,290,9491,71894,82,,,676,6269,371,40895,756,32631,,1452,631,,3395,10255,,,394,312,914
Latin America and the Caribbean,Americas,Latin America and the Caribbean,904,8238795,57053,174328,283,313,1077,0,60,6864,1571,7631,263523,783,4967,4032,6716,6,1328,61,165,4936,323,7544,5140,29,143,14,442731,4174,111,16,207006,3973,142,1680,37,25,1322,167,252,38696,98,202,14,125,250896,99448,4364,7,1252696,1,143,9,27123,367,2559,66709,7760,75,3636,925,232,2086,0,20702,119161,84968,4168,62162,56,28,365,246,1,38,8,1207,164555,3997,3,34,24,139,64427,231,21,4321,463,10517,9561,7,73577,68,939,56368,389178,1,56561,4442,510,13105,1637,1680,791,1601,2,7403,258470,31502,66074,1945,63,197,85,121,6,1088,469,24517,7,39,336,100,1323,213,55,16,358,11,62,86,0,14283,2,2,1,59352,5,142,17,281,2922,2254,1510,118,53,4,69,29158,2,930,327827,49,2346,4,4,1722,25,974,22,20937,3,635140,424421,7515,15176,197802,17261,21,27933,482,1136,5858,12611,18,591,12931,13066,102,14694,0,51,65,2286,415,1379,29,9,264,1768,470,1216,1,49,14953,0,282523,85,1344,50,33830,14,3591,13298,19503,9,947,1831,49,22,0,168,16053,152,1844,23,1467,4,87,7365,73,51191,117,1152060,3015,154304,33,203,103087,389,12,2,28,16,162
Caribbean,Americas,Caribbean,915,1345732,24232,59062,0,114,298,0,0,102,1523,7459,3551,0,4185,361,594,0,1176,20,0,4571,0,940,406,0,129,8,280,3189,5,13,1033,3973,0,228,0,3,3,115,22,11667,25,128,3,15,2481,6801,142,0,24667,0,0,8,1617,0,0,22861,7497,0,218,0,0,57,0,19918,92975,1653,74,1782,0,0,15,89,0,0,0,36,102704,3205,0,0,0,0,5372,96,0,144,91,10108,7548,0,1333,0,0,31670,369687,0,2469,92,0,5895,294,39,26,298,0,116,7059,29501,1062,92,10,53,0,0,0,0,0,1171,0,0,0,0,0,0,0,0,35,0,0,24,0,9838,0,0,0,5729,0,0,0,0,2917,32,0,0,0,0,0,17154,0,90,1397,28,761,0,0,65,0,194,0,1697,0,24,4171,4240,178,1646,13029,0,642,11,783,206,2617,0,92,12892,11441,61,14212,0,0,0,17,0,69,0,0,0,1704,0,0,0,0,193,0,16618,36,18,0,4064,11,97,2257,729,0,69,25,0,0,0,0,12119,0,51,0,1465,0,11,730,0,19540,15,263758,3007,716,0,0,19629,65,11,0,0,10,33
Anguilla,Americas,Caribbean,660,5103,224,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,,,,,,,,,,,,,,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,,508,413,,,,,,,,,,
Antigua and Barbuda,Americas,Caribbean,28,26412,204,168,,,,,,,37,,,,5,7,,,2,,,284,,,13,,13,,,10,,,,92,,,,,,,,408,,,,,,126,,,,,,,,,,19,18,,,,,,,4462,1678,,9,,,,,85,,,,,39,5,,,,,78,29,,,,181,71,,,,,6086,31,,7,,,74,,,,,,,68,3752,19,,,,,,,,,52,,,,,,,,,,,,,,5,,,,5,,,,,1070,,,,,,,15,,11,,,38,,,,,0,,,,,,,,,50,,,,,,,,,448,636,,863,,,,,,,,,,22,,,,,42,,11,,,,42,,,,229,,,,,,,,677,,,,6,,,,,935,,2469,669,,,,37,,,,,,
Aruba,Americas,Caribbean,533,34327,465,1082,,,,,,,,,,,,,,,,,,,,,,,,,,282,,,,,,,,,,,,,,,,,,1071,,,9279,,,,,,,,2334,,,,,,,102,4113,,,,,,,,,,,,,,,,,,,,,,,245,,,,,,275,1551,,,,,314,,,,,,,,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358,,,102,,,,,,,,,,,,1078,954,,156,,,,,,,,,,,,,107,,,,,,,,,,666,,,,,,,,,,,1271,,,,,,,,,,,,,,0,,,,,,,,,582,,,,,3231,,,,,,
Bahamas,Americas,Caribbean,44,54736,347,583,,,,,,,,13,102,,,77,37,,,,,220,,28,41,,36,,,,,13,112,3,,19,,,,,,1446,21,,,,32,159,24,,178,,,,50,,,370,,,,,,15,,69,269,40,29,67,,,15,,,,,,132,,,,,,267,44,,84,,30,,,32,,,1232,25465,,40,,,552,30,,,54,,,146,6925,32,,,19,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,50,,22,9,,148,,,11,,0,,48,,,290,1031,18,15,,,,,,94,52,,,31,72,,37,,,,,,,,,,,,,,,96,,102,36,,,,11,27,283,,,,,,,,,360,,,,1426,,11,17,,1839,,8919,,16,,,28,,,,,,14
Barbados,Americas,Caribbean,52,32825,3350,10051,,,,,,,,185,,,,23,,,47,,,,,,21,,27,,,,,,,,,,,,,,,656,,,,,,41,,,,,,,,,,56,,,,,,,,321,,,,,,,,,,,,,,,,,,,,,,,,371,,,,,,6277,32,,,,,441,,,,,,,,947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,2073,,2964,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,1419,,,,,,,,,2389,,985,,,,,,,,,,,
"Bonaire, Sint Eustatius and Saba",Americas,Caribbean,535,11445,76,446,,,,,,,25,22,3,,664,,,,19,,,57,,,,,,,,,,,,56,,,,,,,,77,,,,,,15,15,,517,,,,,,,40,3617,,,,,,,20,1198,,,,,,,,,,,,28,0,,,,,,,,,,0,24,,,,,145,88,,,,,8,39,,,,,,15,347,26,,,,,,,,,57,,,,,,,,,,,,,,24,,,,0,,,,,,,,,,,,1859,,3,,,,,,2,,,,,,,,,,42,9,,,,,,,,,23,0,,12,,,,,,,,,,452,,,,,,,15,,,,366,,,,,,,,,,,,6,,,,,,,,,49,,517,0,,,,422,,,,,,
British Virgin Islands,Americas,Caribbean,92,15558,1595,860,,,,,,,,676,,,,21,,,23,,,164,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,1079,1303,,,,,,,,,,,,21,,,,,,52,,,,,,,,,,,1466,,,,,,35,,,,,,,,475,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,188,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,2709,479,,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,,,,,,,,,766,,1174,,,,,,,,,,,
Cayman Islands,Americas,Caribbean,136,24057,51,21,,,,,,,,,12,,,173,47,,171,,,169,,12,323,,32,,,,,,66,,,,,,,,,1332,,,,15,,,,,385,,,,120,,,695,12,,,,,18,,,61,,,,,,,,,,,10,36,,,,,,126,,,,,16,,,,,,308,18,,1682,,,535,,10,,213,,12,85,9467,20,,,34,,,,,,,,,,,,,,,18,,,,,,,,,38,,,,,,,,,,,,36,,53,364,28,10,,,,,102,,126,,,15,1730,,,45,,,,,,,,,,10,,30,,,,,,,,,,,,,,,36,,28,,,,,,,75,,,51,,,,,,289,,,,,,,,,1969,15,2640,,,,,34,,,,,10,18
Cuba,Americas,Caribbean,192,14818,234,704,,114,49,,,102,,,174,,,,,,,,,,,,,,,,60,,,,,,,139,,,,,,63,,,,,184,308,,,166,,,,,,,,,,190,,,,,,125,63,,,,,,,,,,,154,,,,,,353,,,,91,84,,,71,,,,969,,,72,,,,,,,,,231,307,,,,,,,,,,58,,,,,,,,,,,,,,,,,,417,,,,,,,,,,,,,,,280,,,,,,,,,86,,,89,,99,,128,,,,,71,2108,,,,,,,,,,,,,,,,,,,,,,,5024,,,,,,,,,,,,,,,,,,,,,,,641,,52,,556,,,,,202,,,,,,
Curaçao,Americas,Caribbean,531,34627,363,156,,,,,,,39,50,20,,1572,,,,75,,,176,,84,,,,,,2148,,,,92,,,,,,,,83,,,,,,450,103,,4414,,,,,,,215,,,,,,,,99,5259,,,,,,,,,,,,,,,,,,115,,,,,2,87,,,,,422,1811,,,,,587,168,,,,,,22,1197,120,,,,,,,,,232,,,,,,,,,,,,,,29,,,,12,,,,,,,,,,,,8745,,,,,,,,,,,,,,,97,,,846,14,,,,,,,,,167,,,268,,,,,,,,,,460,,,,,,,19,,,,1722,,,,,,,,,,,,89,,,,,,,,,23,,304,26,,,,1645,,,,,,
Dominica,Americas,Caribbean,212,5765,177,924,,,,,,,16,379,,,40,6,,,10,,,143,,,,,,,,,,,,73,,,,,,,,158,,,,,,33,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,69,20,,,,,26,,,,,,33,,,,,163,1196,,,,,24,,,,,,,,111,,,,,,,,,,29,,,,,,,,,,,,,,123,,,,,,,,,139,,,,,,,9,,,,,43,,,,,,,,,,,,,,14,,,,,,,,,54,241,,107,,,,,,,,,,,,,,,,,,,,,16,,,,14,,,,,,,,262,,,,,,,,,543,,534,,,,,26,,,,,,
Dominican Republic,Americas,Caribbean,214,393720,6018,2006,,,,,,,32,170,1015,,152,38,197,,37,20,,,,243,,,15,8,162,,5,,611,71,,70,,3,3,115,22,1152,,128,3,,600,1406,,,3416,,,8,291,,,3639,,,28,,,24,,14,,551,,253,,,,,,,,26,1936,,,,,,1574,,,60,,,53,,406,,,22,311969,,402,20,,90,,29,26,31,,58,3595,126,327,,10,,,,,,,142,,,,,,,,,17,,,24,,31,,,,1419,,,,,,32,,,,,,562,,,277,,24,,,52,,75,,717,,24,1353,48,42,101,5763,,535,11,,41,457,,92,130,,61,,,,,17,,69,,,,,,,,,10,,6691,,18,,26,,70,990,24,,,25,,,,,22,,29,,33,,,72,,457,,24457,78,173,,,5132,,11,,,,
Grenada,Americas,Caribbean,308,6980,1479,730,,,,,,,,38,,,,,,,30,,,176,,,,,,,,,,,,14,,,,,,,,225,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,,,,,,,,,,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,162,,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170,,,,,,,,,,,,696,,,,337,,,,,,
Guadeloupe,Americas,Caribbean,312,94942,1031,4254,,,150,,,,,,,,,,,,,,,,,446,,,,,,,,,61,,,,,,,,,478,,,,,,,,,,,,,,,,,,,,,,,,4215,913,,,,,,,,,,,,53722,1148,,,,,303,,,,,,,,,,,181,14731,,,,,193,,,,,,,348,,,,,,,,,,,245,,,,,,,,,,,,,,9104,,,,,,,,,,,,,,,,772,,,,,,,,,,,,,,,,,,450,,,,,383,,,,,,398,,,,,,,,,,,,,,,,,,,,,,,36,,,215,285,,,,,,,,,,,,,,,,,402,,478,,,,,,,,,,,
Haiti,Americas,Caribbean,332,35104,750,1750,,,,,,,,,856,,,,313,,,,,,,,,,,,,,,,,,,,,,,,,1156,,,,,613,640,,,1523,,,,504,,,2213,,,,,,,,,4426,,,,,,,,,,,,818,,,,,,1648,,,,,,,,,,,,,,,,,,,,,,,,2257,,408,,,,,,,,,,,,,,,,,,,,,,,,,,,563,,,,,,,,,,,,,,,,,,,,,,,,,,,646,,,,2843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384,,,,,,,694,,,,,,,,,,,,,,,,,,,,2956,,527,,,4616,,,,,,
Jamaica,Americas,Caribbean,388,23677,229,2295,,,,,,,,156,,,,,,,677,,,545,,,7,,,,,,,,,,,,,,,,,1342,,,,,,,,,,,,,101,,,1830,,,,,,,,140,,,,135,,,,,,,,,,,,,,,,,,,,210,,,309,,,,,,164,,,1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,76,,,,,,,,,,,,,,,,98,335,,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349,,,,,,,,,4843,,6329,,,,,,,,,,,
Martinique,Americas,Caribbean,474,59575,544,1130,,,99,,,,,,,,,,,,,,,,,127,,,,,,,,,74,,,,,,,,,,,,,,,151,,,,,,,,,,,,,,,,,,408,134,,,,,,,,,,,,45448,1744,,,,,,,,,,,5270,,,,,,1707,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,,,,,,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,148,,,,,,,,,,,,,
Montserrat,Americas,Caribbean,500,1277,19,197,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,265,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,100,,115,,,,,,,,,,,
Puerto Rico,Americas,Caribbean,630,304969,2384,14654,,,,,,,,,1369,,,,,,,,,,,,,,,,58,,,,97,,,,,,,,,121,,,,,1052,1351,,,4589,,,,551,,,12882,,,,,,,,1215,63981,999,36,1327,,,,,,,,,146,,,,,,515,,,,,,,,511,,,52,235,,174,,,51,,,,,,46,195,44,85,92,,,,,,,,18,,,,,,,,,,,,,,,,,,3142,,,,,,,,,,,,28,,,239,,,,,,,,,617,,,603,143,19,36,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,2344,,,,,,,,,,18,,,,,,176,,22,,,,,,,176,,185814,443,,,,2147,65,,,,,
Saint Kitts and Nevis,Americas,Caribbean,659,7245,1244,2570,,,,,,,,393,,,,,,,21,,,94,,,,,,,,,,,,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,756,,,,,,,,,,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,,,,,,,,,,,,596,,,,,,,,,,
Saint Lucia,Americas,Caribbean,662,12100,1396,2837,,,,,,,35,112,,,17,16,,,13,,,736,,,1,,6,,,,,,12,4,,,,,,,,243,4,,,,,47,,,,,,,,,,23,,,,,,,,217,46,,,,,,,4,,,,,70,288,,,,,70,23,,,,151,42,,4,,,1867,,,,,,112,,,,,,,16,177,25,,,,,,,,,9,,,,,,,,,,,,,,450,,,,9,,,,,30,,,,,,,19,,1,,,13,,,,,17,,27,,,,,,,16,,,,,,,,,42,,,412,,,,,,,,,,,,,,,9,,,,,,40,,,,27,,,,,,,,738,,,,,,,,,920,,627,19,,,,60,,,,,,1
Saint Vincent and the Grenadines,Americas,Caribbean,670,4485,43,240,,,,,,,,57,,,,,,,,,,340,,,,,,,,195,,,,,,,,,,,,163,,,,,,,,,,,,,,,,,148,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,424,,,,,,238,,,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,233,,,,,,,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,943,,,,,,,,,781,,331,,,,,,,,,,,
Sint Maarten (Dutch part),Americas,Caribbean,534,26200,585,1652,,,,,,,367,513,,,1234,,,,,,,70,,,,,,,,158,,,,868,,,,,,,,37,,,,,,167,,,200,,,,,,,795,1368,,,,,,,1435,3403,,,,,,,,,,,,85,,,,,,,,,,,,1968,,,,,1735,2635,,,,,801,57,,,,,,,2269,,,,,,,,,,308,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,701,,,,,,,,,,,,,,,,,,,25,,,,,,,,,1001,467,,67,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,200,,,,,,,,,50,,300,67,,,,40,,,,,,
Trinidad and Tobago,Americas,Caribbean,780,48226,,7286,,,,,,,,,,,,,,,,,,1029,,,,,,,,,,,,,,,,,,,,1716,,,,,,836,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,245,,,,,7748,,,,,,9490,,,,,,926,,,,,,,,1445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485,,,,,,,,,,,334,,,,,,,,,,,,,850,,6207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2286,,5597,,,,,1672,,,,,,
Turks and Caicos Islands,Americas,Caribbean,796,10875,1183,711,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,448,,,,,,,,,,,,,,,,,,,,,,,,,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,,715,,,,,,,,,,,
United States Virgin Islands,Americas,Caribbean,850,56684,241,917,,,,,,,972,4585,,,501,,,,,,,368,,,,,,,,396,,,,2463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5505,4638,,,,,,,,,,,,,,,,,,,,,,,590,,,,,,,644,,,,,,,,,,,,,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780,,,,,,,,,,,,,,,,,,,,,,,,,,4065,,,,,,,,,7096,3423,,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758,,,,,,,,,,,16851,,,,,,,,,,,
Central America,Americas,Central America,916,1749940,1600,18888,61,4,215,0,0,54,0,111,18865,103,32,824,767,3,90,1,93,77,5,1475,3926,1,11,4,3072,0,0,0,7496,0,0,435,0,0,0,3,48,14902,72,5,0,110,9344,26486,3543,1,83841,0,8,0,21542,28,162,21902,26,3,362,110,125,490,0,54,9902,6423,296,58046,0,0,3,77,0,0,1,208,10888,29,0,1,0,61,11096,1,4,559,354,30,0,5,70305,0,0,69,1582,0,52462,492,1,5085,320,478,62,412,0,2507,9138,1402,3916,207,5,73,0,0,0,4,34,1576,0,0,44,4,106,15,3,0,82,1,0,0,0,4,0,0,0,28950,0,1,15,0,4,304,4,96,0,0,8,2526,0,163,322811,0,234,0,0,317,3,247,0,14370,0,778,14373,2075,1314,770,2593,3,6335,4,0,649,3225,1,0,1,1,40,1,0,0,0,190,208,80,0,0,94,0,155,51,0,37,289,0,28470,1,365,1,20,1,859,2748,496,0,246,26,0,0,0,0,162,4,396,0,0,0,9,983,0,6374,4,790667,7,3606,1,0,21260,132,0,0,28,0,1
Belize,Americas,Central America,84,46360,260,1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704,,,,,,1661,61,,,,,,,,,,,,,,,,,,,,,7486,,,,,,,,,,,,,,,58,,,,,,,,19995,,,,46,,7313,,,318,,,,,,,,421,,,,,,,,,,46,,,,,,,,,,,,,,,,,,2988,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347,,3474,,,,,,,,,,,
