Destination,Continent,Region,countryCode,Total,Other North,Other South,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong Special Administrative Region","China, Macao Special Administrative Region",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Democratic Peoples Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao Peoples Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The former Yugoslav Republic of Macedonia,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
Ireland,Europe,Northern Europe,372,227961,,,29,57,113,,0,92,0,1,63,10,1,532,49,10,5,16,157,4,117,471,1,6,11,1,3,,123,15,380,0,3,178,2,9,1,2,67,371,5,1,2,,27,563,86,,,0,163,,2,26,97,16,,20,265,25,10,394,0,0,2,8,102,5,0,7,190,29,1,1,3,75,1917,,0,1,11,49,3341,97,7,104,0,3,,,24,10,0,6,1,,2,167,7,750,24,85,87,,,42,1296,23,102,22,50,93,0,39,6,6,703,26,7,21,84,0,1246,19,2,14,171,1,6,23,0,,2,74,,59,0,1,61,0,0,52,8,12,7,,26,1642,1,192,3,25,837,,,59,9,293,,3,3,5,24,774,3168,122,,7,37,113,,430,229,15,1,0,1,0,1,3,0,,82,4,0,2,38,42,,412,11,0,102,621,,499,46,13,113,2,4,145,106,22,4,103,126,1,22,,0,22,19,94,1,0,,29,170,39,184671,24,15922,,11,18,0,24,122,,0,6,65,185
Isle of Man,Europe,Northern Europe,833,34769,1075,554,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,,,,,,,,,,,,,,,,,,,,,,,,,,,30510,,242,,,,,,,,,,,
Latvia,Europe,Northern Europe,428,646007,,,20,4,6,,0,1,4,0,9,1552,1,45,50,1399,,0,3,2,60530,14,,0,,,,,2,,8,,,390,,1,1,0,1,42,,1,,,1,24,,,2,,1,,0,1,4,21,,2,48,204,,35,,,0,0,5,,,0,1675,,,,,1199,26,,,,0,697,1913,,,326,0,,,,0,,,,,,,293,4,35,2,15,3,14,,21,16,0,4,3,528,0,,1,593,,,45,,,2,0,17512,1,1,1,7,,2,2,,,,0,,6,,,87,,,3,0,,,,1,16,,5,1,,4,,,22,,16,1,0,,1,3,1,30550,1,,0,9,1629,,3562,473207,1,,,,,,,,,0,,17,,2,2,,21,2,,0,2,1,18,31,0,1,,,128,11,5,47,1,,,1,,,0,0,12,23,,,1,46572,1,117,0,167,,3,309,,6,3,,,1,,1
Lithuania,Europe,Northern Europe,440,349258,9714,3598,40,,,,,,,,83,815,,22,48,2193,,,,,80249,30,,,,,,,,,75,,,33,,,,,,66,,,,,,157,,,,,,,,,,,,3,66,,,100,,,,,3,,,,1514,,,,,74,215,,,,,2036,1833,,,10,,,,,,,,,,,,132,7,,,24,,18,,30,40,,14,,13109,,,,1006,,11157,118,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,33,,,,,5,,,43,,35,,,,,,,4372,3,,,,1763,,35,158448,,,,,,,,,,,,,,,,,16,,,,,,1450,,,,,,478,23,,1481,,,,,,,,,40,3341,,,,43228,17,281,,1170,,22,4197,,,66,,,,,
Norway,Europe,Northern Europe,578,192587,333,5524,253,21,448,,,30,,,445,4,,797,997,0,7,6,558,9,0,782,,11,,5,117,,3,35,576,,20,369,19,0,163,107,121,2126,,,7,,5496,1862,728,17,1618,,132,,130,71,7,44,,70,148,26,32,21160,6,,53,177,290,54,,19,23,1681,527,,12,4257,2433,,,,570,0,8821,736,,475,123,,,,208,29,9,67,6,,57,1356,2221,4422,427,5198,738,446,,422,1090,44,826,48,0,489,,24,0,56,15,590,,66,57,3,8,58,337,8,182,,5,37,,,3,145,,208,,,0,0,,2393,22,30,19,,52,3268,,266,35,0,306,,,,10,10470,,12,,50,277,3552,4367,600,0,0,4821,3,,286,61,6,,,,,,,,,36,36,0,,143,268,,6,0,,1286,629,0,1321,4707,0,68,10,,20429,1151,194,0,1291,0,,53,,,221,375,4977,0,,,242,6,27,14586,248,15827,,145,3,,80,7522,,0,13,115,70
Sweden,Europe,Northern Europe,752,788767,68302,290,3368,293,1320,,,340,,,1913,267,,1760,4731,148,12,42,2307,79,352,943,,17,,7,1845,,40488,38,2747,,,2756,26,65,231,254,84,1791,,8,22,,21091,6920,440,,5749,,125,,162,247,4108,1170,,355,252,44,784,30009,44,36,192,746,1638,1832,8,2399,8056,9356,,,28,153578,4401,,,3,1965,103,29981,770,,8526,,31,,,517,88,61,83,84,,165,11100,2773,8730,1276,40154,38795,870,,1192,4979,153,1793,839,135,995,,635,36,284,1811,15745,16,438,293,,616,94,57,31,755,5,40,68,,,15,104,,847,,11,30,0,,3529,154,98,37,,121,3561,,499,317,9,550,,,33367,5,2435,,157,18,102,3560,4290,31527,1975,,18,7205,58,,9253,5125,88,,,22,,,13,,,656,180,0,36,170,399,,190,536,,10279,798,,3990,4599,799,557,16,12,,1877,11128,51,8135,1856,,182,,15,183,2143,25061,44,,,1880,1146,275,11473,664,11325,,1749,121,,352,8563,,,135,192,199
United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,826,3650286,6364,2277,2076,156,3594,,6,825,95,542,947,81,111,72426,20222,77,250,583,102380,21736,310,16085,1194,32,61457,11,158,,1816,1955,9560,47,388,1670,12,281,45,97,451,63555,150,42,25,18441,717,23384,72371,,5546,7,456,,50,388,1897,150,,76295,8523,0,1195,13911,33,941,72,423,22368,81,6,914,545,1086,38,158,483,5179,52367,,13,17,1354,76,213058,31872,11215,14266,9,1366,,,69,36,53,19978,21,,59,12192,419,399526,938,31563,15166,611877,9974,11935,88822,138898,27561,2469,121,109722,24,820,18,64,1160,8712,45,219,6468,7,1182,691,110,10474,42754,27,16,30631,,,3,22883,,704,,60,40,197,1290,8857,467,10359,172,0,828,28913,19,40222,31,13,45984,,,8506,281,228321,,68,147,70,567,21328,71908,19323,,148,1717,61,1,3873,4247,331,480,910,1153,,990,38,,11,4198,100,1586,2896,6161,33320,,1431,334,42,6078,66921,,37827,38424,,1489,36,118,10818,12338,2761,13,7189,347,330,76,,19,17191,2367,25947,12,17,,49648,3233,754,,29112,141818,21,134,73,16,555,19674,,,1745,16558,20857
Southern Europe,Europe,Southern Europe,925,4340454,88804,36716,917,154187,17978,3,2138,143098,6,13,75613,12501,41,34881,28846,214,32,8,13416,12,812,38642,12,149,2,18,1924,0,435199,4,64256,12,1,10578,482,150,38284,54,886,34647,15,73,42,2,21596,42031,57,842,22732,3,1168,5,762,1620,115084,23613,0,45826,4478,560,1955,10735,6,769,24451,4847,55847,1943,6064,932,261,20271,3,0,17,4897,242845,2,17,75,2929,36201,234643,26191,12,61047,8,3,20,2,1131,2516,7165,31,219,10,1309,4845,241,15027,1000,23588,7526,7454,18,9408,48143,137,16112,8423,3631,910,21,135,94,103,190,16241,3,667,7141,74,392,3258,305,66,197,9,421,591,4,0,759,9658,0,14428,15,247,24,26589,2,306189,74807,77,28,0,94,39158,0,890,1121,65,14223,0,14,4350,42,15275,10,1700,7,1038,32009,85418,59709,47398,18,11,1926,10216,5,50285,40660,323,26,8,4,11,92,15,1073,5607,717,48571,77741,225,751,155,0,5865,35775,7,11432,9421,0,69823,21375,465,1236,25,55,16058,84635,9127,23,1230,106119,664,147,3,5,52,72098,56599,40207,0,32,188,4343,41,171781,479,130766,14,11773,1525,4,57795,1717,884,203,130,228,527
Albania,Europe,Southern Europe,008,66013,5869,1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40087,,,,,,,,,,,,,,,,,,,,,11287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678,,,,,,,2489,,,,,,,,,3011,,,,,,,,,,,
Andorra,Europe,Southern Europe,020,38904,575,192,,,,,,,,,86,,,36,,,,,,,,241,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,4135,,,,,,347,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,,,,,,190,,,,,,,,,,,,,,,,146,,3957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27103,,,,,,54,64,,,,,,,,,,,,,,,,,,1043,,100,,78,,,,,,,,,
Bosnia and Herzegovina,Europe,Southern Europe,070,56000,731,727,,,,,,,,,,,,,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21218,,,,,,,,,,,,,,,,,,,,,,259,,,,,,816,,,,,,,,,,,,,,,233,,,,,,,,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624,271,,,,,,,,,,,,16974,,,,,4681,2796,,,,,,,,,,,,,,,,2468,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,Europe,Southern Europe,191,475438,77858,25954,,0,0,,,,,,143,,,694,1265,,,,,,0,192,,,,,0,,312821,,122,,,0,,,,,,473,,,,,122,0,,,0,,,,,,,,,,0,,,44,,,,,0,,,,0,,,,,0,831,,,,,,5148,,,0,,,,,,,,,,,,1666,,0,0,0,0,0,,0,2065,,0,0,0,,,,,,0,0,,,0,,0,0,,,,,,,,,,,,0,,,,0,,0,,,,,,232,,82,,,0,,,0,,,,,,,53,0,655,0,,,0,0,,0,0,,,,,,,,,,,,0,,,,,0,29943,,,0,,0,,0,0,,,279,465,0,,,12962,,,,,,,0,,,,,0,,182,,1187,,,,,0,,,,,0,
Gibraltar,Europe,Southern Europe,292,8709,924,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2392,,,,,,,,,,,,,,,,,,,,,,,,,3025,,,,,,,,,,,,,
Greece,Europe,Southern Europe,300,618139,,,621,63963,203,3,6,20,6,12,641,12148,41,19643,3523,171,21,5,7665,6,592,5284,5,5,2,6,9,,487,3,1460,12,,7509,5,44,32,8,188,14677,15,42,18,2,783,329,30,,442,0,35,5,26,117,466,194,,45588,2296,541,657,1836,3,410,218,51,12485,18,2,137,146,3422,3,,11,1528,10626,2,17,18,59,36031,26527,633,12,,8,2,20,2,41,11,3,14,143,2,62,905,39,5351,195,2645,6631,1042,18,1413,12933,72,1185,2473,3531,480,,29,74,6,75,5775,3,35,1123,12,293,146,63,,63,8,15,227,2,,3,45,,379,,11,9,,2,762,39,42,8,,29,5508,,567,41,33,1565,,14,958,3,5947,8,286,3,72,209,11217,29946,731,18,6,15,9177,5,5983,28345,174,26,6,,11,92,2,9,3,532,81,0,41,436,65,,699,104,6,44,1755,,2586,1344,389,1141,2,6,3364,2747,6547,15,326,4152,0,11,3,,9,529,34502,40196,,20,107,189,17,34223,268,43336,14,56,1284,3,585,713,884,203,69,189,61
Holy See,Europe,Southern Europe,336,770,408,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Europe,Southern Europe,380,1428219,,,271,44935,6171,,2,304,,1,31345,25,,8059,16037,6,6,0,5421,3,93,14298,4,107,,12,94,,4034,1,25441,,0,446,381,101,6799,41,254,10188,,6,17,,8674,32172,,,9633,3,508,,92,1324,6648,1444,,42,937,1,205,4729,2,0,9060,997,40045,724,6,779,31,16703,,,3,462,66902,,,14,84,11,96165,25093,,19876,,1,,,108,103,35,9,38,8,78,698,55,3413,166,19096,176,4114,,7287,,38,13179,5005,50,134,21,49,3,77,38,9128,0,4,5450,3,16,929,193,8,67,1,43,257,2,,46,9594,,4331,0,154,5,1458,,169285,58,28,13,0,11,17068,,88,78,4,11859,,,159,38,6808,2,143,3,53,12843,65197,24516,6791,,0,630,84,,40066,7359,126,,2,1,,0,13,1055,9,17,44973,17845,181,91,40,,223,1268,1,11363,409,,26557,19974,55,47,12,1,5968,43544,527,7,568,72688,10,87,,5,21,70813,7575,7,,0,53,206,2,59492,135,63755,,678,191,1,9773,636,,,40,20,30
Malta,Europe,Southern Europe,470,15077,0,98,,16,21,,,,,,7,11,,3435,18,,,,6,,3,19,,,,,,,25,,27,,,77,,,,,,1385,,,,,,148,,,,,,,,,18,,,21,10,,,12,,,,,255,,,10,,25,,,,8,97,,,,,12,323,6,,11,,,,,,,,,,,,5,,130,11,9,32,47,,8,665,,15,12,,18,,8,,,4,30,,,435,,3,,,,16,,,,,,,,,,,,,,,83,,,,,,72,,9,,10,51,,,5,,54,,,,,8,94,20,3,,,,6,,76,129,,,,,,,,,,11,,101,,,8,,13,6,,7,45,,11,9,12,8,,,28,17,101,,42,14,,,,,9,161,79,,,,,30,6,5333,,832,,,7,,,,,,,,15
Montenegro,Europe,Southern Europe,499,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,Europe,Southern Europe,620,435782,1142,3103,,11,55,,122,141573,,,303,16,,348,113,2,,,76,,38,1464,,7,,,15,,13,,23722,,,183,,,30179,,16,4262,,,,,55,673,27,842,107,,532,,,27,27,116,,5,37,1,472,276,,,10,65,30,6,16,,66,3,,,,91,58434,,,21,7,40,16069,15,,42,,,,,7,86,6588,,,,,63,9,1939,28,52,16,199,,28,985,7,81,3,27,43,,,,,20,17,,8,2,1,38,1485,10,55,10,,12,6,,,8,,,62,,,,0,,395,74609,,,,9,1823,,13,,,42,,,82,,250,,35,,6,59,74,104,,,,21,887,,818,680,,,,,,,,,5581,,183,46,,12,7,,8,8,,,6464,,11027,3,,,,48,216,3766,10,,18,3,654,8,,,,15,31,,,,17,3196,,6866,48,5467,,39,5,,14959,5,,,,,395
San Marino,Europe,Southern Europe,674,3310,47,60,,27,,,,,,,68,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
Serbia,Europe,Southern Europe,688,99269,12,68,,57,6,,,,,,5,19,,82,860,,,,,,16,13,,,,,,,42141,,5,,,139,,,,,,1,,,,,,216,,,,,,,,,35548,3,,21,63,,,11,,,,,9,,,,,,,,,3,10,,,,,5,31,3,,112,,,,,,,,,,,,221,,36,3,7,21,6,,13,51,,4,12,11,,,8,,,,5,,,45,,3,11,,,,,,6,,,,,,2,,,,9511,,3,,,,,,92,,2,,,,,,1,,,,,,,5,5,81,4,,,2,28,,443,361,,,,,,,,,,,,,,,,,58,1343,,,3,,19,,9,,,,146,350,14,,,6395,,,,,,4,47,3,,,,156,2,79,,157,,,9,,4,,,,,6,3
Slovenia,Europe,Southern Europe,705,178077,9,36,1,15,4,,,,,,92,,,226,4461,,,,,,16,250,,,,,,,70670,,7,,,65,,,,,0,274,,12,,,7,61,,,2,,,,,,49504,2,,,396,,,14,,,3,,14,,,,0,,,,,2,1408,,,,,,8402,5,,45,,,,,,,,,,,,385,,11,2,8,12,2,,3,4654,,8,8,4,5,,,,,3,4,,,8,,2,29,,,,,,,,,,,,5,,,,2646,,3,,,,,,261,,1,,,2,,,,,3,,,,,4,3,62,3,,,1,17,,63,171,,,,,,,,,,,,24825,,,,,35,,,,5,,128,,,4,,,248,798,1,,5,6720,,,,,,2,5,,,,,89,,75,,734,,,2,,5,,,,,,
Spain,Europe,Southern Europe,724,821605,616,3416,24,162,11518,,2008,1201,,,42923,282,,2358,2259,35,5,3,248,3,54,16881,3,30,,,1806,,643,,13454,,1,1084,96,5,1274,5,428,2236,,13,7,,11887,8432,,,12548,,93,,644,152,218,21854,,149,685,17,621,3729,1,359,15160,3734,1040,1195,6040,6,18,118,,,3,2803,100111,,,22,2779,102,80772,436,,639,,,,,975,2316,539,8,38,,1169,587,138,4147,595,1771,638,2044,,656,12204,20,1640,910,8,230,,41,17,20,50,1282,,620,78,58,37,658,39,3,41,,351,95,,,702,19,,9649,15,82,10,0,,133341,101,7,7,,45,13912,,128,1002,18,704,,,3145,1,2213,,1236,1,907,18828,8682,4206,35909,,5,1257,17,,2145,3120,23,,,3,,,,9,14,157,3334,0,3,212,35,,110,49,,18,740,,,45,,36,11,,5755,32884,1927,1,271,39,,41,,,13,574,454,1,,12,11,408,14,61463,28,12187,,10922,27,,32469,363,,,21,13,23
The former Yugoslav Republic of Macedonia,Europe,Southern Europe,807,95142,613,912,,45001,,,,,,,,,,,,,,,,,,,,,,,,,4365,,,,,1075,,,,,,,,,,,,,,,,,,,,,1437,,,,54,,,,,,,,1969,,,,,,,,,,,,,,,,43,,,235,,,,,,,,,,,,82,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9247,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,24,217,,,,,,,,,,,,17950,,,,,38,258,,,,,,,,,,,,,,,,,,,,,,,11417,,,,,65,,,,,,,,,,,,,,,
Western Europe,Europe,Western Europe,926,16237829,442011,148785,53039,13502,815727,1,1254,17833,15,54,21912,14271,567,22820,259919,1796,178,196,9901,140,4011,213757,40,13346,72,380,4793,2843,254949,313,53072,0,341,49382,5052,2540,26652,73490,43710,42072,0,8710,3105,0,29393,103807,2381,120,30694,18874,53475,4,1715,43279,226847,6765,38636,1973,83234,3425,51452,33570,3189,1009,10969,6069,50926,2132,1171,4197,2889,30601,4,0,247,21830,306962,0,0,8411,3944,6070,601744,36702,74,385450,12,57,0,1,4048,10073,8333,1959,28086,0,1382,95177,2448,82678,202833,139359,18988,26917,12,23381,1508356,2191,55372,14750,11516,5667,1,1650,743,53568,5562,92022,140,5075,3961,3141,5111,20185,40408,264,8211,41,50352,1708,0,0,12098,40726,0,14626,2,3440,1497,47595,5,1046438,2031,1211,407,1,2531,234236,0,6379,1666,3062,24280,0,0,14359,229,55132,1,993,302,2012,19706,51935,441342,1018061,293,192,44018,3391,0,244105,125104,5254,1,27,237,0,119,37,265,230,3373,77698,562352,676,3893,5341,13798,38047,32827,12,13607,19288,0,703916,95859,1290,3743,156617,101,36292,114239,34845,523,44880,162309,1,18083,0,168,1077,319408,2188826,345,7,8,2368,32620,507,294948,2705,191517,1,4345,8618,131,8909,185464,0,15,2251,1298,2583
Austria,Europe,Western Europe,040,793239,,,4748,1733,711,,1,188,,4,839,1681,,1371,,592,13,12,1508,12,918,1418,22,44,10,14,280,,92349,15,2857,,3,8666,67,53,22,528,360,1402,,16,7,,693,9703,154,9,864,,252,,99,118,43774,485,,178,30293,1550,386,782,4,28,1722,364,8202,38,6,57,206,703,,,10,880,4939,,,14,346,1827,100832,1363,,2205,,8,,1,206,166,38,10,35,,54,14405,104,7478,669,8535,3043,544,,1412,18566,115,1636,412,608,542,,140,357,69,445,1015,3,150,254,208,501,420,42,21,266,5,54,60,,,19,63,,832,1,14,993,12031,,1061,37,39,101,1,323,4668,,244,115,17,4673,,,533,17,2651,1,34,33,125,930,7633,33851,949,3,15,,980,,24968,17059,117,,1,8,,6,3,1,1,263,184,107506,24,147,158,,14965,12724,8,670,1538,,2271,540,152,350,11,13,1956,8704,1828,157,3088,12075,,120,,4,38,2033,88108,77,,7,150,4534,97,6067,86,6088,,155,415,4,504,1842,,,52,63,165
Belgium,Europe,Western Europe,056,891537,1998,12856,45,1363,10413,,,647,,,276,45,,353,1010,45,2,2,268,5,581,,,989,,59,247,,1966,8,895,,,909,294,382,128,164,1592,1526,,68,94,,1178,2683,,,564,,989,,60,330,361,144,,63,283,391,10944,2320,49,26,592,959,630,68,989,15,79,989,,,5,505,90212,,,164,92,1171,26386,1457,,20270,,,,,1008,627,35,20,242,,33,729,128,2419,639,1645,45,1972,,1692,242108,90,2808,203,45,242,,7,45,105,106,1528,6,204,80,5,109,4600,258,13,190,1,144,246,,,555,616,,828,,5,41,1304,,135422,21,27,7,0,45,61047,,125,32,989,942,,,761,1,1647,0,35,3,62,617,3007,4588,14810,,,45,173,,2261,530,716,,,,,,,16,8,22,717,5417,11,989,145,,619,176,,989,652,,51265,124,13,110,61,,1812,2347,699,13,1723,545,,989,,,,6112,80005,5,,,96,2298,,21480,106,11241,,61,45,,204,395,,,60,81,49
France,Europe,Western Europe,250,5897267,,,3346,3391,788914,1,1233,11499,8,19,10137,6547,10,3931,11675,400,64,55,2198,42,1126,127976,7,11476,53,240,1287,82,8357,182,20435,,33,9404,3831,1344,16358,69234,36846,16520,,8492,2554,,13207,41681,2227,111,15050,18859,48395,4,421,40942,10463,2031,,1073,11542,99,32512,6772,3050,744,454,1585,22453,999,144,160,828,3850,4,,93,4412,,,,7939,1329,1337,171594,5576,63,13918,12,,,,1614,7816,8060,30,26253,,482,13404,396,25817,3852,23359,4614,6702,12,5866,521793,463,18064,940,436,947,1,680,103,50300,1310,38599,10,803,1354,103,1547,8016,38740,77,1901,4,49299,910,,,11287,38101,,6305,1,3282,288,949,5,713987,1048,673,104,,707,34420,,1221,489,1709,2710,,,3257,21,15579,,358,108,755,7906,7979,135061,781382,290,151,18230,861,,31928,21377,3150,1,5,155,,93,27,248,127,1246,73801,1898,429,713,1348,,2771,3354,4,1485,2397,,433748,33041,850,1132,267,8,10606,60882,13644,30,12071,74534,1,14522,,164,269,276216,241148,217,7,1,421,7869,266,102335,629,40260,1,2065,303,127,3253,99095,,15,911,275,386
Germany,Europe,Western Europe,276,5936181,260273,74364,33279,5211,8493,,,,,,4499,5581,,6205,189349,600,,,4767,,1190,21902,,610,,,1634,,108349,,11446,,,27077,563,233,,1666,2178,9241,,,265,,6888,19834,,,4218,,351,,516,737,150313,2734,,328,27873,1277,4459,16667,,,1012,1252,10932,524,,2815,1467,19612,,,,11251,89386,,,123,1908,1410,,20822,,337546,,,,,583,697,,,292,,438,50833,1239,31877,8819,95723,6844,12186,,9659,486516,701,24560,12527,10199,1361,,,199,2315,3143,45648,,2666,1438,35,2386,5470,430,,2616,,634,246,,,,,,3437,,,,30932,,72631,,276,,,867,116092,,916,653,223,13230,,,6286,,26620,,207,,636,4288,22895,248610,92782,,,20119,1218,,176920,77318,324,,,,,,,,,1003,1771,428334,,1002,725,,16278,12999,,5957,4059,,142457,38618,,,,,13195,33253,15330,236,16629,35938,,1693,,,354,27234,1586121,28,,,1013,16108,,103961,816,99835,,830,2864,,1662,69594,,,991,303,
Liechtenstein,Europe,Western Europe,438,10906,18,11,,,,,,,,,0,,,,2021,,,,,,,1,,,,,,,297,,36,,,18,,,,,,,,,,,,28,,,0,,,,,,111,,,,9,,,16,,,0,,,,,,13,,,,,1,66,,,,,,978,,,86,,,,,,,,,,,,6,1,0,,,,1,,,806,,,,,,,,,0,,,,,,,,8,,,,,,,,,,,,0,,,,78,,,,,,,,40,,,,,,,,6,,,,,,,,0,11,134,,,,,,2,6,,,,,,,,,,,,379,,,,,18,53,,,0,,191,,,,,,22,4128,,,0,436,,,,,,0,820,,,,,3,,27,,20,,,,,,,,,,,
Luxembourg,Europe,Western Europe,442,113795,20,336,,290,98,,,,,,38,,,74,512,,,,29,,42,11205,,,,,,,2334,,288,,,42,,,1148,,58,229,,,,,56,1017,,,26,,,,,,400,23,,3,76,,94,1263,,112,35,,25,,,,18,,,,,243,14367,,,,,,12616,,,636,,,,,,,,,,,,58,259,187,,224,,412,,40,12479,,336,,,,,,,,8,34,,,,,13,,,,26,,,13,,,,51,,27,,,,2301,,125,,,,,30,3092,,23,,,,,,171,,,,,,,96,183,722,30614,,,49,,,106,377,24,,,,,,,,,,29,4602,,,,,69,54,,,45,,1911,,,,,,456,646,,,168,1957,,,,,,114,194,,,,,169,,2355,,1098,,,,,25,70,,,,,
