Destination,Continent,Region,countryCode,Total,Other North,Other South,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong Special Administrative Region","China, Macao Special Administrative Region",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Democratic Peoples Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao Peoples Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The former Yugoslav Republic of Macedonia,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
Iraq,Asia,Western Asia,368,199460,582,22927,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13058,,,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,44953,,,,,,,,9397,,,,364,,,,1383,,,,,,,,,,,,,,,182,,,,,,,,,532,,,,,,,,,,,,,,,,619,,,,,,,,,,,,,,,248,,,,,,,,,,612,,,,,,,,,,377,,268,,,73847,3447,,,,,5633,,,,,,,,,284,17439,,,,,,262,,,,,,,,,,,,1819,,
Israel,Asia,Western Asia,376,1792185,219076,18701,2836,,25514,,,,,,29503,,,2435,6471,15271,,,,,32968,4294,,,,,,,,,6759,,,19887,,,,,,5666,,,,,2900,1002,,,1520,,,,,,,,,,,,,1261,,,,,22829,,,,,50287,,,,516,23373,,,,,24200,27508,,,1723,,,,,,,,,,,,15907,,18225,,51220,77265,,,,4981,,,,8001,,,,1407,,8948,4570,,,19857,,12500,,,,,,,,,,,,,1721,,,,,,166657,,,,,,4717,,,,,,,,,,,,,,,1021,,93907,,,,,26793,,131109,173915,,,,,,,,,,,,,,,,,,,,,9581,,3065,,,,,,1149,3030,11277,4238,,,,,,,,39320,32492,871,,,,170963,,17066,,56033,,4936,31147,,624,,,,37172,,
Jordan,Asia,Western Asia,400,1537097,553,1662,75,,320,,,,,,,29,,246,110,,,330,4677,,,61,,,,,,,197,,115,,21,77,,,,,,319,,,18,,,5718,24,,23,,,,,,25,,,87,24,71,,56,,,,,229396,,,115,,57,,,,,388,,,,,,642,39,,96,,,,,,,,,,,,374,,2572,6415,117,40831,70,,956,447,,135,,14,,,573,,,,2625,,,761,,,,,,664,,,,,,87,,,,,,,,,563,,16,,,115,195,,53,,,28,,,31,657,4558,,,,,,3455,93,,,187,106,23,,320,653,,,,,,,,,,4802,,54,,,,,20,,,58,48,285,326,13104,1140038,2309,,,96,148,54585,,100,158,,,,,,269,1101,,,,,263,205,724,,2433,,,,,42,,,,2664,,
Kuwait,Asia,Western Asia,414,921954,4146,24174,1068,,,,,,,,,,,,,,,231,110044,,,,,,,,,,,,,,,,,,,,,,,,697,,,,,,,,,,,,,,,,,,,,,,,,107006,,,2522,,1776,,,,,505,,,,,,,,,,,,,,,,,,,,,,,332377,34017,,,,,,,,,18028,,,,,,,,3616,,,,,,,,,,,,,,,,,,,,,,,,1277,,,,,1134,729,,,,,929,,,,,112925,,,,,,45266,,,,60,,,,,,,,,,,,,,,466,,,,,,,,,,1691,,0,,23883,7610,24089,,,,,8831,,1460,,,,,,,769,6416,,,,,,5852,6908,,2250,,,,,,,,,29202,,
Lebanon,Asia,Western Asia,422,608303,853,2631,,,,,,,,,,,,,,,,150,2124,,,,,,,,,,,,,,,,,,,,,,,,,,,2596,,,,,,,,,,,,,,,,,,,,,104377,,,,,,,,,,177,,,,,,292,,,,,,,,,,,,,,,170,,1169,2911,,18572,,,434,,,,1196,,,,260,,,,,,,345,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,299,2077,,,,,,1572,,,,,,,,,297,,,,,,,,,,2185,,,,,,,,,,,,129,,5965,428088,1051,,,,,24856,,,,,,,,,,501,,,,,120,,329,,1108,,,,,,,,,1213,,
Oman,Asia,Western Asia,512,539643,4366,14193,,,,,,,,,,,,,,,,294,82653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27544,,,,,,,,,,663,,,,,,,,,,,,,,,,,,,,,,,282987,12728,,1361,,,,,,,8732,,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780,,,,,,,,,,59439,,,,,,7180,,,,77,,,,,,,,,,,,,,,595,,,,,,,,,,,,,,14591,,8625,,,,,,,,,,,,,,,,,,,,,7470,5188,,,,,,,,,,,,,
Qatar,Asia,Western Asia,634,361673,1651,6192,417,,,,,,,,,,,,,,,91,43199,,,,,,,,,,,,,,,,,,,,,,,,9228,,,,,,,,,,,,,,,,,,,,,,,,271,,,694,,986,,,,,202,,,,,,,,,,,,,,,,,,,,,,,2975,130606,,,,,,,,,13371,,,,7067,,,,3377,,,,,,,,,,,,,,,,,,,,,,,,1412,,,,,498,442,,,,,282,,,,,363,,,,,,44332,,,,,,,,,,,,,,,,,,,17817,,,,,,,,,,184,,660,,1033,8393,3452,,,,,571,,2329,,,,,,,300,2508,,,,,,41796,2677,,879,,,,,,,,,11418,,
Saudi Arabia,Asia,Western Asia,682,5122702,29817,142112,170388,,,,,,,,,,,,,,,,491297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366429,,,,,62534,,,,,,,,,,,,,,,,,,,,,,,,,,,,929709,650793,,33020,,,,,,,92523,,,,,,,,58626,,,,,,,,,,,,,,,,,,,,,,,,,,101950,,,182078,,,,,,,,,,,570555,,,,,,245507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205566,,183214,,,,,313441,,,,,,,,,,,,,,,,,,,,,,,,,,,,293143,,
State of Palestine,Asia,Western Asia,275,281767,1772,20262,,,,,,,,,,,,,,,,8161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96052,,,,54057,,,,16322,,,,2288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8902,,,,,,,,,,,9645,,,,,,,,,,,,,,,20773,,,,,,,,,,,,,,,,,,,,,5105,,,,,,,,,830,,,,,,,10387,,,8244,,,,,,,,,1452,,
Syrian Arab Republic,Asia,Western Asia,760,830610,14471,523154,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,,,,,289464,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,Asia,Western Asia,792,1216173,606,144020,9633,1939,378,,,,,,82,465,,2817,10148,9832,,,192,,175,6415,,,,,,,7000,,201,43,,454518,,,,,,835,,,,,25,1020,33,,27,,,,31,,129,24,,9419,663,17,17,1970,,,,,1514,,,,65,34,,,,978,12558,,,,,3813,215428,83,,78316,,,27,0,,,,,,,,304,24,304,104,13188,21033,314,,1592,2298,,1415,525,2926,101,,167,1025,,37,662,,,1798,,152,26,,,155,,,24,,,,,,89,,,111,,,274,,21,,,,15095,,169,,,170,,,2081,14,666,,,,,31,341,1999,131,,18,299,1366,,12145,14936,,,,,,,,,,3712,39,,,,116,,184,85,,14,172,,707,21,432,132,,44,3124,8867,5106,155,85,84307,,,,,,297,,1190,,,,2447,1689,12029,129,12735,,25,4632,,22,17,,,39,,
United Arab Emirates,Asia,Western Asia,784,1824118,8983,33691,2088,,,,,,,,,,,,,,,498,219911,,,,,,,,,,,,,,,,,,,,,,,,1361,,,,,,,,,,,,,,,,,,,,,,,,207924,,,4928,,3470,,,,,1118,,,,,,,,,,,,,,,,,,,,,,,667853,68471,,,,,,,,,35757,,,,16904,,,,7065,,,,,,,,,,,,,,,,,,,,,,,,2496,,,,,2217,1346,,,,,1815,,,,,225750,,,,,,91840,,,,131,,,,,,,,,,,,,,,1005,,,,,,,,,,3304,,5187,,43576,14868,42130,,,,,17252,,2855,,,,,,,1505,12534,,,,,,,12845,,4396,,,,,,,,,57044,,
Yemen,Asia,Western Asia,887,136515,1990,30180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8886,,,2500,,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,61684,,,,,3353,19777,,,,,2318,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
Europe,Europe,Europe,908,52842663,865331,421565,111559,469863,882932,1021,3959,180878,729,2251,110764,602252,1154,157439,331991,1026113,1279,2826,162802,21482,1539718,288326,1272,15168,32029,504,12665,3284,1239081,2714,170333,233,2037,137152,9568,4866,73761,77081,55828,158867,617,9476,3683,15545,87294,371607,77883,1966,91839,19561,61468,10,3883,55908,594929,50993,44774,113416,206868,14083,70564,128933,3561,5690,51824,35135,152927,9424,8621,18021,107723,64439,9706,628,2221,237496,732574,6,75,9039,14642,810083,1551999,117452,9395,504270,10912,5582,24,3,7275,15897,24003,22448,29828,27,4047,194491,14994,587595,199865,281513,153097,603309,8266,55886,1669239,142481,112766,32390,3177455,129609,118,7681,515578,55603,172186,153373,409,8472,20526,2842,276988,26675,43856,11744,57866,305,53518,33479,7,4,14002,77583,0,38915,32,4296,26508,142269,5078,1498505,78592,12115,1469,6,7776,335202,82,58472,4129,3646,123700,0,277,90496,1607,384572,16,3836,955,4478,87419,197808,943111,1187356,327,1041,81630,549538,15,643318,6755524,8118,1912,3636,4826,26,4139,267,2417,9183,12571,134121,860162,4165,19172,43722,15991,176364,84802,201,81184,143472,1,825641,208965,6406,14337,167745,792,147290,228147,86191,457203,91937,329657,2745,25221,2,294,20732,409117,2444928,231668,80,115,57648,4568008,4799,737977,36452,535713,100,22847,1156453,217,81167,303681,451,243,11316,21730,39335
Eastern Europe,Europe,Eastern Europe,923,21344124,265202,222928,19204,2214,2407,1012,6,610,316,4,1177,569812,2,2452,19000,1011303,5,24,1306,9,1362478,5776,3,358,2,7,449,0,5756,210,1239,34,0,40544,575,171,58,288,711,3619,1,138,189,0,826,80213,45,0,499,16,558,0,79,115,3197,3431,0,1017,61069,9358,33,3906,4,0,25,427,2300,18,34,8,80868,578,0,0,4,4289,48976,0,0,7,11,740397,302479,409,3,13871,2,3,0,0,14,448,319,22,10,0,7,38823,207,14102,604,8238,3368,917,0,9334,10727,16,1709,6840,2893095,511,3,588,495401,123,135667,5568,4,17,1128,5,227564,320,164,16,588,125,215,647,0,0,9,276,0,530,0,225,23995,868,0,3907,145,347,103,2,529,3161,0,344,101,44,1857,0,268,2405,65,1743,0,122,4,140,987,353,53309,756,0,154,3263,519782,0,190653,5367577,181,0,10,1,0,2,3,39,0,584,160,17135,1,14,134,0,116099,677,0,264,824,0,3476,1029,3462,695,1,3,2440,2345,15652,450737,716,25287,1,10,0,4,6,902,17708,207763,2,38,167,4319322,488,9555,353,24138,0,605,1129049,2,612,53235,0,123,1227,368,323
Belarus,Europe,Eastern Europe,112,1186282,157,105,216,,41,,,,,,92,6295,,25,53,14826,,,,,,33,,,,,,,,,83,,,47,,,,,,123,,,,,,,,,,,,,,,,34,,,91,80,,168,,,,,,,,,3397,18,,,,1688,,,,,,9348,50,,,139,,,,,,,,,,,,323,,37,,38,,20,,297,17,,,22,76868,,,,5751,,10983,50,,,,,18210,,,,,,,,,,,,,,,,136,,,,,,,,,,,,,,,,,56,,37,,,,,,,365,,,,26,8361,,17,749767,,,,,,,,,,,,27,,,,,26,,,,,,34,,,,,,271,26,63,6240,,,,,,,,,18,6005,,,,248032,19,409,,66,,25,16225,,,282,,,24,,
Bulgaria,Europe,Eastern Europe,100,32435,1533,522,223,316,105,,0,4,16,2,30,1179,2,40,62,466,2,3,150,2,198,98,1,9,0,7,6,,36,11,25,34,0,,5,7,3,8,3,64,1,,2,,7,443,,,6,,9,,2,2,29,91,,126,313,1,6,21,2,0,8,4,50,2,,2,16,30,,,1,19,165,,,5,4,117,625,5,3,1945,2,,,,2,5,2,2,2,,1,122,34,149,6,127,265,5,,114,312,2,44,94,271,4,2,28,26,0,34,323,,2,67,2,30,3,1,,1,1,0,9,0,,2,0,,7,,2,29,11,,30,10,,2,1,2,72,,9,17,6,38,,,24,1,25,,4,2,1,10,15,558,24,,3,43,821,,1393,8936,1,,,,,,2,2,,8,3,895,,0,3,,107,14,,2,35,,346,4,2,17,0,2,37,46,606,29,5,1247,,,0,1,,30,1377,61,2,6,2,2451,14,692,8,352,,5,163,0,7,381,0,0,30,5,9
Czech Republic,Europe,Eastern Europe,203,165592,,,77,66,121,,6,50,,2,114,340,,85,2717,68,,9,12,5,483,279,1,10,1,0,18,,533,1,42,,,1731,2,0,5,6,2,181,,1,3,,11,454,9,,27,1,24,,4,5,626,185,,20,,32,12,48,2,0,2,15,58,5,1,1,23,29,,,3,123,1336,,,0,3,132,3563,16,,667,,0,,,3,9,3,1,8,,1,2290,7,90,33,70,98,25,,52,382,2,72,38,682,16,1,21,56,3,49,76,2,3,37,0,61,6,9,7,5,0,6,3,0,,1,1,,29,,1,210,43,,39,1,1,3,1,6,203,,13,6,2,25,,,36,,34,0,4,1,12,25,13,9124,15,,10,28,303,,4417,4924,5,,2,1,,0,1,1,0,6,12,1772,1,1,5,,105379,96,0,2,57,,63,12,28,25,1,1,78,142,162,24,12,197,1,6,,3,1,58,82,18,,1,6,12298,12,526,7,775,,13,66,2,17,5386,,6,41,7,8
Hungary,Europe,Eastern Europe,348,322234,7160,1336,403,113,365,,,43,,,123,165,,737,5365,119,3,12,53,2,125,601,1,15,1,,27,,323,3,207,,,1696,,,,58,71,824,,5,2,,110,4242,,,84,,37,,15,8,980,335,,288,578,,15,146,,,12,49,390,11,,3,63,61,,,,284,2203,,,2,4,165,19850,65,,1252,,3,,,9,22,6,4,,,5,,48,867,169,1595,649,287,,786,1499,12,595,310,416,39,,137,103,35,59,270,2,12,275,3,71,49,15,,40,,12,13,,,6,28,,154,,2,625,14,,83,14,7,3,,19,1012,,61,12,12,484,,,456,13,182,,13,1,10,111,85,3200,123,,27,953,103,,170168,20575,7,,8,,,2,,,,253,11,8421,,13,65,,7703,189,,139,137,,437,42,83,95,,,653,829,664,14,559,23063,,4,,,5,82,919,,,,14,11454,62,2091,34,3967,,53,91,,150,1499,,,214,7,18
Poland,Europe,Eastern Europe,616,964725,11484,34969,187,70,549,,,32,,,214,1010,,737,5234,304,,,51,,126812,3395,,,,,30,,3955,,255,,,2064,,,,26,11,1887,,,,,28,788,,,69,,58,,24,,976,223,,53,7526,,,853,,,3,36,246,,,2,343,58,,,,232,42043,,,,,393,123377,55,,3390,,,,,,14,,15,,,,1631,49,372,53,168,480,86,,463,5210,,278,190,4087,64,,165,90,,2708,399,,,369,,96834,151,,,9,,30,,,,,,,140,,2,200,235,,189,15,,,,10,1170,,60,,,240,,,381,,72,,29,,,122,57,,72,,7,44,399,,4061,65827,,,,,,,,,,29,29,4056,,,,,1838,156,,,321,,1348,30,,75,,,853,613,671,72,44,248,,,,,,160,548,53,,,52,375267,100,3192,60,10929,,11,425,,57,2003,,,112,44,30
Republic of Moldova,Europe,Eastern Europe,498,367231,10304,1194,,,,,,,,,,,,,,2531,,,,,8547,,,,,,,,,,,,,312,,,,,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,2396,384,,,34,,,,,,,,,,,,468,,,,,,,,23,104,,,,13830,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,536,272,,,,,,3470,153652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,165990,,,,,,,2716,,,,,,,,
Romania,Europe,Eastern Europe,642,135037,10128,2098,,632,5,,,,,,,1,,,631,,,,5,,,254,,,,,,,,,3,,,21944,,,,,0,,,,,,0,1331,,,,,,,,,,1,,32,691,,,52,,,0,,13,,,,,,,,,,677,,,,,0,2033,0,,4350,,,,,,1,,,,,,7522,,0,,875,638,83,,516,1436,,,527,0,,,,,,,642,,,,,0,,,,,,0,,,,,,,6,,,,,,6,,,,,,165,,,,,1,,,62,,1,,,,0,,,480,79,,,,45512,,,7431,,,,,,,,,,,0,1255,,,,,,,,,,,158,,12,,,,134,85,4579,,,,,,,,,3,1810,,,,,14717,,354,,1055,,,,,5,6,,,,,
Russian Federation,Europe,Eastern Europe,643,11928927,1466,7322,15576,988,1189,1012,,470,300,,572,516425,,743,3905,905728,,,1035,,886234,857,,324,,,368,,776,195,594,,,9934,568,164,50,190,624,396,,132,139,,662,64969,36,,297,15,424,,34,100,313,2513,,466,14104,9245,,2546,,,,313,1488,,33,,65943,372,,,,1899,1481,,,,,653159,149872,263,,1975,,,,,,397,308,,,,,18740,56,8083,336,2829,1213,178,,2641,974,,679,1300,2506132,381,,212,455644,85,100686,1710,,,362,,85879,91,139,9,533,124,167,616,,,,247,,170,,218,22734,551,,1514,105,339,95,,492,376,,191,66,24,1039,,268,1193,51,1367,,72,,117,702,175,32973,125,,107,2017,289707,,4284,,168,,,,,,,36,,278,105,,,,61,,1046,127,,121,241,,850,941,1556,483,,,338,418,4479,410349,78,301,,,,,,526,11200,173279,,31,93,3485074,261,865,244,3051,,498,918869,,376,28489,,117,794,305,258
Slovakia,Europe,Eastern Europe,703,69323,19,240,54,29,32,,,11,,,32,57,,85,1033,11,,,,,87,259,,,,,,,133,,30,,,790,,,,,,144,,,43,,8,320,,,16,,6,,,,273,49,,32,37416,,,72,,,,10,55,,,,15,10,,,,44,1071,,,,,27,1460,5,,119,,,,,,,,,,,,7727,13,45,7,40,25,233,,58,793,,41,19,78,7,,25,7,,40,36,,,18,,42,20,,,,,,6,,,,,,24,,,22,14,,15,,,,,,163,,10,,,30,,,197,,25,,,,,17,8,2476,46,,,152,35,,2843,1073,,,,,,,,,,10,,709,,,,,,95,,,33,,240,,13,,,,76,186,81,,18,231,,,,,,43,92,,,,,4039,20,1426,,743,,,16,,,713,,,12,,
Ukraine,Europe,Eastern Europe,804,6172338,222951,175142,2468,,,,,,,,,44340,,,,87250,,,,,339992,,,,,,,,,,,,,2026,,,,,,,,,,,,7666,,,,,,,,,,,,,,,,,,,,,,,,,11068,,,,,,,,,,,74660,1265,,,,,,,,,,,,,,,,,4459,,2496,,,,4384,,,,4340,290731,,,,33724,,21108,2062,,,,,26437,,,,,,,,,,,,,,,,,,,2031,,,,,,,,,,,,,,,,,,,,,,,3597,,,,,174541,,,4355392,,,,,,,,,,,,,,,,,,,,,,,,,1768,,,,,,4347,34009,,,,,,,,,1583,28347,,,,,,,,3200,,,190478,,,14476,,,,,
Northern Europe,Europe,Northern Europe,924,7194824,109829,23371,14447,1851,10384,0,18,4084,384,2138,7793,3962,446,94578,27948,6399,1030,2486,129103,21284,161609,22038,1191,193,31943,77,3144,0,79641,2121,19007,189,1560,8823,111,1349,667,1012,2309,75811,604,187,145,15542,34578,101283,75268,25,19816,52,2763,1,644,2206,10146,2305,0,75840,12732,472,5949,78031,204,3749,728,3157,26847,2641,40,6589,19442,18917,9700,628,1981,200419,87798,3,59,82,6051,5055,317301,45844,9299,36170,10889,5418,4,0,1305,352,316,20199,290,1,570,30370,11617,444407,6403,101942,80794,565109,8238,15365,108073,139493,36574,4713,19542,119568,98,4748,2665,697,25018,39548,255,1609,8391,34,36140,1373,894,11237,47700,119,163,29921,1,4,59,24924,0,4680,0,162,656,2380,5070,22331,2187,10172,838,2,3684,47554,82,50067,671,154,71321,0,0,67023,1162,292038,1,530,617,516,7496,46183,157232,34572,4,645,28334,5318,10,23170,766282,1566,1892,3577,4568,0,3901,180,1,48,7586,754,9855,2895,11891,37186,0,5873,1515,173,47513,106107,1,56575,70187,1012,7109,203,538,84347,19792,18096,1881,28603,4620,1302,692,0,104,19367,6473,100775,1750,71,0,54346,119652,3600,252340,32026,200919,85,3038,6071,72,3148,51164,0,1,7176,19395,35295
Channel Islands,Europe,Northern Europe,830,60519,887,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824,,,,,,,,,,,,,,,,,,,,,,,,,,,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53511,,,,,,,,,,,,,
Denmark,Europe,Northern Europe,208,303108,,,1648,45,717,,1,77,,0,899,430,3,1310,1400,90,7,81,320,21,135,980,5,24,5,8,105,,17628,48,1154,,4,445,12,132,12,90,84,2519,,2,2,,1198,2441,492,3,1424,17,58,1,68,191,542,102,,131,203,211,120,,15,7,56,269,1076,38,,79,234,820,8533,,17,3503,3345,3,3,5,360,78,25297,678,,916,10581,5,4,,78,38,20,86,90,,52,1426,4471,3498,528,9753,7703,1024,,1251,2768,103,1129,773,41,803,3,529,2,21,341,10077,36,78,121,11,479,145,18,43,351,3,16,53,1,4,15,97,,350,,6,10,1933,,3943,94,54,24,,78,3612,,427,79,6,389,,,14633,7,8498,,31,6,41,396,2951,9520,561,3,18,7400,63,3,1435,2544,70,,,2,,8,8,1,0,120,58,5796,18,164,308,,113,60,2,6085,794,,2136,6510,27,140,23,39,17707,1655,921,7,3777,1237,,66,,6,126,567,24783,4,,,605,650,124,11553,616,7504,,184,40,4,289,6865,,,107,259,209
Estonia,Europe,Northern Europe,233,315755,482,96,0,,,,,,,,,655,,,,1824,,,,,19313,,,,,,,,,,,,,,,,,,,45,,,,,,92,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,1010,65,,,,,1884,716,,,,,,,,,,,,,,,56,,39,,,,,,,,,,,5712,,,,843,,5196,,,,,,2639,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,366,,,,,1207,,,236214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,604,,,,,,,,,,684,,,,33755,,48,,141,,,1848,,,,,,,,
Faeroe Islands,Europe,Northern Europe,234,2900,31,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,1,,,,,,6,,,,,,,,,39,,,,,,1,,,,,,,2071,,,,,,,,,,,,,,,,,,,,,17,1,,,92,,,,,,,,,,,,183,24,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,15,20,,,,53,,,1,1,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,39,,,,10,,,,,,,2,,,,,,,,92,,22,,,,,,,,,,,
Finland,Europe,Northern Europe,246,99729,1518,391,144,17,305,,1,49,,1,120,10,1,502,258,4,2,3,231,6,16,144,1,1,0,0,34,,100,2,203,,0,348,1,4,3,73,15,977,0,1,2,,175,1106,,,242,2,12,,16,28,52,74,,53,272,2,144,577,1,1,22,35,276,11,0,5,3285,394,,,6,,727,,0,1,96,5,2800,161,,357,,1,,,21,7,2,8,1,1,10,644,90,768,74,1160,1453,128,,371,655,25,455,88,22,139,0,39,1,3,117,196,0,19,45,0,68,23,2,2,165,1,3,13,,,0,18,,98,,2,7,0,,642,12,29,38,,49,515,,54,23,9,170,,,853,2,237,,11,2,7,125,484,1007,106,,4,82,7,,375,33877,13,0,1,1,0,2,1,0,0,93,25,0,1,29,41,,7,2,0,1772,145,,579,232,0,0,2,5,24814,476,105,2,960,10,,8,,1,10,208,1133,2,,0,16,92,22,2018,116,2494,,39,6,0,41,2035,,,12,52,15
Iceland,Europe,Northern Europe,352,12738,,,1,15,17,,0,15,,,9,2,0,61,62,3,1,1,0,1,1,56,1,0,2,,9,,14,,20,,0,46,0,,28,2,2,170,,,,,34,118,,,42,,,,5,1,9,11,,2,64,,2,2175,0,1,4,10,12,1,1,1,11,22,273,,0,97,196,,,,4,3,922,15,,8,38,,,,21,5,,10,1,,11,49,,105,67,16,9,68,,20,73,7,31,6,1,17,,1,1,,10,17,,0,0,,16,64,1,1,7,,0,1,,,,5,,24,,1,8,,,53,6,0,15,0,12,133,,62,2,0,18,,,760,,10,,2,1,2,30,405,878,71,1,2,29,1,,34,273,1,,,,,,,,,2,5,463,,8,9,,2,10,0,1,64,,130,93,,,0,,1280,63,11,50,322,9,,1,,1,2,9,27,0,,,5,17,1,684,10,1190,,5,2,,9,148,,,0,3,6
